"","tad","lambdan","pvalue","n","max.lambdan"
"537","chr14:68290000-69310000","-1.304419031100207","0.19209074988004726","22","1.966536388657769"
"538","chr14:34290000-34750000","-0.7230033769550583","0.4696778095008395","10","1.851619423389209"
"539","chr14:99940000-100390000","-1.314202175137283","0.1887781767213197","10","2.017981111192424"
"540","chr14:42570000-43190000","-0.17341453634182188","0.8623255998592029","13","1.7964574397455078"
"541","chr14:68710000-69290000","-0.7233243569943224","0.4694806319503657","12","1.877505781583618"
"542","chr14:71560000-72210000","-1.6008988153930643","0.10939933202521246","14","2.223597077909328"
"543","chr14:89490000-90380000","-1.1948889510098988","0.2321304203309701","19","2.112200937709822"
"544","chr14:88380000-88840000","-0.9769920153961424","0.32857310532147554","10","1.795558430114468"
"545","chr14:80630000-81330000","-0.43771868947578585","0.6615902196634783","15","1.7205568326532128"
"546","chr14:31390000-31880000","-0.6912047202409959","0.4894368979632221","11","1.7854176135083435"
"547","chr14:23560000-24020000","0.06812076346400257","0.9456895018936013","10","1.6004064665389313"
"548","chr14:65620000-66210000","-2.1679419171010275","0.0301631060571537","13","2.2676143579310315"
"549","chr14:61090000-61720000","-0.6999037000562023","0.48398744654558634","14","1.9878786209235053"
"550","chr14:32380000-32990000","-1.1521896005103416","0.24924317015319186","13","2.1410327360454495"
"551","chr14:102160000-102800000","-1.0272461863159599","0.3043045549715663","13","2.0599573360264736"
"552","chr14:53250000-53790000","-0.540616762798716","0.5887717614497172","11","1.7215353153895738"
"553","chr14:56170000-56930000","-0.5212389686808226","0.6022003108119931","16","1.9668678430083109"
"554","chr14:75310000-76120000","-1.8711080382646563","0.06133010765952231","17","2.2840127834060375"
"555","chr14:58950000-59520000","-0.7867152851670638","0.4314485542368901","12","1.6671336479909027"
"556","chr14:92530000-93250000","-0.9746302209228964","0.3297437172959935","15","2.0354790154961275"
"557","chr14:64250000-64790000","-0.664845877878897","0.5061490754676905","11","1.846118294665171"
"558","chr14:88950000-89430000","-0.3610740508175107","0.7180440909972143","10","1.646030462265699"
"559","chr14:72320000-72890000","-0.5683300853746336","0.5698108540794568","12","1.7095627213386049"
"560","chr14:90760000-91230000","-0.4949114437954478","0.6206626323186641","10","1.646705653184731"
"561","chr14:91990000-92430000","-0.6864578997391042","0.4924244038659572","10","1.9333770125674556"
"562","chr14:74740000-75290000","-0.5471334845411487","0.584287029286137","12","1.7945341633944611"
"563","chr14:77780000-78260000","-0.05290449055849577","0.9578080064608374","11","1.5526952984606182"
"564","chr14:74560000-75280000","-0.3864512686873946","0.6991624865757224","15","1.8894607595198214"
"565","chr14:51750000-52240000","-0.780117153260576","0.43532192073449727","10","1.8478265806159286"
"566","chr14:89890000-90380000","-0.4473244612645995","0.6546408078204743","11","1.7565648683574877"
"567","chr14:39980000-40440000","-0.6040090671293431","0.5458376139404305","10","1.905599665942975"
"568","chr14:35030000-35560000","-0.5578448157124676","0.5769503570597718","12","1.7168118771288716"
"569","chr14:97710000-98190000","-0.5530209261823171","0.5802490809671177","10","1.662255131029244"
"570","chr15:21880000-22580000","-1.414826682695895","0.15711931871905216","14","2.1281406636708713"
"571","chr15:22760000-23500000","-1.3572814101918511","0.1746918117779963","15","2.045591660240346"
"572","chr15:34320000-34880000","-0.9418029558638135","0.3462935315632235","12","2.006602565433612"
"573","chr15:41720000-43840000","-0.9930140677655753","0.32070309889270243","43","2.147572218720608"
"574","chr15:74640000-76140000","-1.5395144765935571","0.12367874646895298","31","2.2832525754443287"
"575","chr15:76240000-77890000","-1.970268815249221","0.04880757045228234","34","2.5747705198992685"
"576","chr15:66860000-68530000","-0.9631010800878055","0.3354967998032077","34","2.0109366909798427"
"577","chr15:66860000-68140000","-1.211104693105863","0.22585528297197732","26","2.162346922982676"
"578","chr15:101830000-102510000","-1.4534309220538035","0.14610414617666354","15","2.242545976071789"
"579","chr15:67160000-68520000","-1.2399523450255105","0.2149930210327805","28","2.202121807087384"
"580","chr15:85100000-85660000","-0.6140683190517485","0.5391701822588038","12","1.767112427566999"
"581","chr15:81770000-82320000","-0.45495246322154004","0.6491434383233154","12","1.7694732899269252"
"582","chr15:27120000-28280000","-0.8778298645712221","0.3800360549023234","24","1.8408166479400432"
"583","chr15:79580000-80530000","-0.5214604898076308","0.6020460223714126","20","1.8889812796345715"
"584","chr15:58480000-59970000","-0.756496456924902","0.4493515958922034","31","2.1612645188146207"
"585","chr15:72980000-74200000","-1.2610573297241183","0.20728819268931087","25","2.4152830493596955"
"586","chr15:46000000-47450000","-1.1213089298590722","0.2621563857652236","29","1.966342745569218"
"587","chr15:68600000-69730000","-0.9910877619291826","0.32164272826186957","23","1.971475526046302"
"588","chr15:39000000-40050000","-0.4395404744339781","0.660269961432068","21","1.9062050083141835"
"589","chr15:93610000-94650000","-0.3995965674205289","0.6894536850934114","21","1.8462070145453753"
"590","chr15:85790000-86270000","-0.909104024652649","0.36329521837295997","11","1.9890338557359803"
"591","chr15:52160000-53040000","-0.9707319511762633","0.33168177670080157","18","2.065388252239904"
"592","chr15:47470000-48380000","-0.5984482056317789","0.5495409088145438","19","1.926053312682872"
"593","chr15:49510000-50450000","-0.4405872120570265","0.6595118623455225","19","1.8513506928380044"
"594","chr15:53070000-54040000","-0.6348068323636363","0.5255544066773907","20","1.974914789053491"
"595","chr15:49730000-50450000","-0.25464434259999863","0.798997807414058","15","1.707643407922991"
"596","chr15:59220000-59810000","-0.3707477200748973","0.7108254437951395","13","1.801439113706136"
"597","chr15:65690000-66820000","-2.2312200581497357","0.02566655595611747","24","2.3914996928835155"
"598","chr15:91840000-92620000","-0.950630465792289","0.3417919974663175","17","2.1495071792380136"
"599","chr15:80700000-81250000","-0.5682355329429846","0.5698750468428372","11","1.8272842347380833"
"600","chr15:77390000-77830000","-0.8092374395743219","0.41837858338010636","10","2.0312407597188287"
"601","chr15:37480000-38160000","-0.06547757374197911","0.9477937615728723","15","1.7361866581105185"
"602","chr15:78190000-79070000","-0.9049702608938439","0.365481142423689","19","1.9623356522798105"
"603","chr15:98980000-99780000","-0.8747959014473627","0.38168496768383886","17","2.0032561170903067"
"604","chr15:99020000-99630000","-0.7585832831131086","0.4481018758196944","13","2.0479376828071745"
"605","chr15:36780000-37430000","-0.30062509333617976","0.7637003943936927","14","1.8485111627318882"
"606","chr15:88980000-89760000","-0.8977458747407927","0.3693210462657368","17","1.9654088450841516"
"607","chr15:64450000-65440000","-0.9207905154492759","0.3571598077388042","20","1.8714998454359046"
"608","chr15:71110000-72020000","-0.8601386286500148","0.3897126298878878","19","2.0676846847248744"
"609","chr15:99790000-100270000","-0.46867054529500324","0.6393051438733139","11","1.7840185109335855"
"610","chr15:50630000-51250000","-1.3704704369728067","0.17054009764292966","13","2.2034369499247015"
"611","chr15:68590000-69240000","-0.7859246491959786","0.43191163280827793","14","1.8322357033700336"
"612","chr15:42420000-43640000","-1.0411343660894041","0.2978131918362713","25","2.041736262394521"
"613","chr15:40070000-40620000","-1.141266348738644","0.25375910128650814","12","1.9937394501961416"
"614","chr15:63900000-64380000","-0.6619672813538018","0.5079921906368814","10","1.880512344935195"
"615","chr15:64440000-65310000","-0.7617189957859105","0.4462277354719436","19","1.8977199277324601"
"616","chr15:46590000-47400000","-0.22935339111743713","0.8185942591139601","17","1.7322807230038346"
"617","chr15:62630000-63390000","-0.7988637551754938","0.42436941737633527","16","1.9078822207415365"
"618","chr15:90830000-91470000","-1.0484779502854509","0.29441845605324246","14","2.0052914758794502"
"619","chr15:56760000-57610000","-0.44958783987637324","0.6530076578041565","18","1.6943722815623448"
"620","chr15:54240000-55450000","-2.24210286732649","0.02495472473556314","25","2.4357166029042565"
"621","chr15:40070000-40720000","-1.3048511627177015","0.1919435336443983","14","2.1505416835741062"
"622","chr15:45410000-45940000","-0.3134969329172793","0.7539031505188147","11","1.5432273999419877"
"623","chr15:44120000-44820000","-0.5537128198955266","0.5797754002341459","15","1.8874233389940438"
"624","chr15:42960000-43610000","-1.1649210443161806","0.24405095423652212","14","1.9418683485614237"
"625","chr15:96910000-97800000","-0.7801293112604948","0.4353147651013358","18","2.0337499102023515"
"626","chr15:92630000-93290000","-0.5563254183800871","0.577988413784737","14","1.7278642581969244"
"627","chr15:40800000-41700000","-0.9881595476201935","0.3230745161536691","18","1.899069365539928"
"628","chr15:44830000-45360000","-0.4828698630643417","0.6291881413811902","12","1.725528352870862"
"629","chr15:61450000-62110000","-0.15425553499997954","0.8774082555395532","14","1.5982520578792643"
"630","chr15:69760000-70840000","-0.45190855256175666","0.6513348628866265","22","1.8497141807634132"
"631","chr15:95790000-96890000","-2.1962321999972563","0.028075327739082993","23","2.3352453370997566"
"632","chr15:95190000-95720000","-1.0162532916090592","0.3095087848473028","12","1.9793699199109127"
"633","chr15:59990000-60610000","-0.36082949497050976","0.7182269123112761","14","1.7164470274668868"
"634","chr15:57850000-58480000","-0.5852931870690861","0.5583505950760156","13","1.8937683168391284"
"635","chr15:73570000-74040000","-0.922360890644012","0.3563403624854803","10","1.901656616046274"
"636","chr15:71140000-71720000","-1.3285568821878213","0.18399420536583033","13","2.02672611046994"
"637","chr15:54320000-54920000","-0.87483096830545","0.3816658843411348","13","1.9306133375650767"
"638","chr15:35320000-35780000","-0.3849335523678879","0.7002866465099644","10","1.6588147255283012"
"639","chr15:52530000-53030000","-0.5318110609524811","0.594856861172186","11","1.7651587740614705"
"640","chr15:76470000-77180000","-0.5689274979863922","0.5694053433623509","15","1.8398328103174952"
"641","chr15:73080000-73510000","-0.12057654111637063","0.9040264507276401","10","1.5287822554145505"
"642","chr15:36040000-36680000","-0.40654298521933974","0.684343679783971","14","1.713737058578119"
"643","chr15:58510000-59080000","-1.1173111465513672","0.26386131118780964","12","2.1297414782329884"
"644","chr15:64460000-64980000","-0.7545452066165089","0.45052191103638906","11","1.8310538228273519"
"645","chr15:53070000-53520000","-0.296319318595874","0.7669862339744207","10","1.7880109463670666"
"646","chr15:46860000-47330000","-0.3397778914386261","0.7340237984970046","10","1.5464878483585571"
"647","chr15:58010000-58480000","-0.5922383242412431","0.5536910095374692","10","1.7586549358160632"
"648","chr15:48630000-49080000","-0.6256069677357302","0.531572767433308","10","1.705165083576659"
"649","chr15:69770000-70380000","-0.6607277770022237","0.5087869069374897","13","1.812230213998994"
"650","chr15:96400000-96880000","-0.7586898202833431","0.448038127815365","10","1.7639365641075515"
"651","chr15:41720000-42210000","-1.2695638922880654","0.2042400180875633","11","2.0672645803056278"
"652","chr16:58810000-62200000","-0.6605344178525329","0.5089109391440089","68","1.8794574813665688"
"653","chr16:87990000-88630000","-0.5781079342141571","0.5631912506655482","14","1.7612851746697098"
"654","chr16:63380000-65230000","-0.8003444513772332","0.4235112553563396","38","1.9154562340129306"
"655","chr16:72130000-74150000","-2.1673286276992085","0.030209805129489314","41","2.4363327448047247"
"656","chr16:19570000-20670000","-1.4874483853736784","0.13689642573332642","23","2.1141329264364948"
"657","chr16:47180000-48210000","-1.1352149811691357","0.2562852540125923","22","2.0524678606927886"
"658","chr16:5490000-6710000","-0.601066632751288","0.547795606503261","26","1.941271890334297"
"659","chr16:53560000-55450000","-0.06256044199423243","0.9501165303973875","38","1.7553616164193917"
"660","chr16:72130000-74300000","-1.9353184765544735","0.05295122638730777","44","2.3430414473755055"
"661","chr16:3190000-4460000","-1.2894894816534137","0.19722797073587905","27","2.1090128674171775"
"662","chr16:74480000-75680000","-0.9200590253165893","0.35754191505293564","25","1.9020582182227082"
"663","chr16:88650000-90150000","-2.5415395456798042","0.011036546044839913","30","2.905829706535646"
"664","chr16:70160000-70810000","-0.6572737553331293","0.5110049085469488","14","1.881781197162808"
"665","chr16:29600000-30060000","-0.4906008694703432","0.6237087713444138","10","1.6632108400611822"
"666","chr16:14000000-14770000","-0.41163983557595923","0.6806034291377814","16","1.6737698420981695"
"667","chr16:82270000-83570000","-0.0028303406194543053","0.9977417179330428","27","1.6883106396409369"
"668","chr16:70840000-71420000","-0.5181245594218612","0.6043713659208727","13","1.7904421624211149"
"669","chr16:23660000-24520000","-0.8453917201131897","0.3978921658794685","18","2.0405592694718155"
"670","chr16:25280000-27120000","-0.6083888298961723","0.5429296181289949","38","1.8632274758225686"
"671","chr16:12410000-13980000","-1.2984341333383036","0.19413819629350426","32","2.4590097846492847"
"672","chr16:6750000-8440000","-0.624876207357053","0.5320523090675809","34","1.8481062685738066"
"673","chr16:9250000-10290000","-0.782987106058224","0.43363468381689796","21","1.961195295174111"
"674","chr16:19910000-20580000","-0.7888896935104398","0.43017648004138587","14","1.870046300815686"
"675","chr16:65270000-66160000","-0.5135105518816012","0.6075942315635581","19","1.9136131036486947"
"676","chr16:75200000-75680000","-0.38316533042010564","0.7015971822847547","10","1.546337426984062"
"677","chr16:74700000-75680000","-1.0342535936994555","0.30101762531340726","20","1.930684363052741"
"678","chr16:75810000-77210000","-1.3767211119305303","0.16859848892339335","29","2.1576169463523076"
"679","chr16:46500000-48670000","-1.4951482178972044","0.13487576422509082","44","2.2450675382767002"
"680","chr16:62220000-63290000","-0.11610779681817864","0.9075671096425887","22","1.7523688512444904"
"681","chr16:75990000-76730000","-0.8838310432764654","0.3767874258816676","16","2.038980716070435"
"682","chr16:48690000-49970000","-1.0292139248051368","0.30337916029833123","27","1.9744234793885533"
"683","chr16:16940000-17630000","-1.2942382541359867","0.19558313699585073","15","2.1534064321157684"
"684","chr16:34170000-35280000","-0.7177003565861306","0.47294206338371647","23","1.8945467987351512"
"685","chr16:10310000-11020000","-0.20292829064850806","0.8391910815638901","15","1.7116864544729455"
"686","chr16:57590000-58790000","-0.8503117727164975","0.3951517730076124","25","1.9995086032980427"
"687","chr16:50940000-52020000","-0.7307775622227694","0.4649150308593586","23","1.9974241258579153"
"688","chr16:75820000-76760000","-1.212673483306126","0.22525468177856744","20","2.0831664557457947"
"689","chr16:46510000-48240000","-1.645580935704617","0.09985006680686383","35","2.1731519893954485"
"690","chr16:5710000-6700000","-0.96959916967209","0.33224632697096423","20","1.8173592459467571"
"691","chr16:11040000-11950000","-2.5127871423901857","0.011978158259691486","19","2.493215720502487"
"692","chr16:50040000-50860000","-0.9630864391749583","0.3355041465214216","18","2.186716990507353"
"693","chr16:77240000-78110000","-0.3834392791959531","0.7013940841152634","19","1.8104469026216787"
"694","chr16:740000-1980000","-2.333866065176096","0.01960273614515484","26","2.478531421165197"
"695","chr16:3080000-3550000","-1.5745747737908171","0.11535462943758383","10","2.1444331190592174"
"696","chr16:52170000-52960000","-0.33158868746785763","0.7401998628369126","17","1.8072583965308215"
"697","chr16:2020000-3000000","-1.0596582048284695","0.28930012354061274","20","2.2021068994725344"
"698","chr16:56450000-57570000","-1.222730777852449","0.22143139815988477","23","2.1229938658180734"
"699","chr16:83920000-85040000","-1.2056844560011073","0.22793918069943586","23","2.105728432815833"
"700","chr16:27590000-28090000","-0.8639564786436976","0.38761179898552567","11","1.8781133288571412"
"701","chr16:31510000-32010000","-1.2928162514014934","0.1960746182803853","11","1.9084961108035206"
"702","chr16:86080000-87330000","-1.759755427860568","0.07844928337280904","26","2.2020758037493064"
"703","chr16:68400000-69330000","-0.9984516133170276","0.3180604164828429","19","1.9930064499907858"
"704","chr16:84510000-85050000","-0.46675296524252863","0.6406766306452591","11","1.645295964129493"
"705","chr16:53050000-53550000","-0.33202099396303464","0.7398734064929838","10","1.5415990026598188"
"706","chr16:87410000-87950000","-0.8576357846582153","0.3910936088548739","11","1.8832323981446575"
"707","chr16:66920000-67500000","-0.6186720732462081","0.5361324110538133","12","1.8814923999261457"
"708","chr16:12980000-13960000","-0.7027172549995051","0.4822319722488566","21","2.1016607186080924"
"709","chr16:3560000-4390000","-0.4594786255218185","0.6458904978402598","17","1.8022710060856657"
"710","chr16:30960000-31460000","-0.8298441099659317","0.40662692786296706","11","1.792554932034657"
"711","chr16:72130000-73240000","-0.49247310576989184","0.622384929721808","23","1.8981753943386697"
"712","chr16:78480000-79640000","-0.7742344783369682","0.43879214259783916","24","1.9100963611737718"
"713","chr16:19080000-19520000","-0.5808618077198083","0.5613335945358522","10","1.7429032477650956"
"714","chr16:24530000-25260000","-0.8973556098291127","0.3695291914313512","16","1.8773699364076317"
"715","chr16:72140000-73110000","-0.5405517635568761","0.5888165731189862","21","1.731583463912"
"716","chr16:11480000-11930000","-1.1850034060171994","0.23601610023364417","10","2.03804008017455"
"717","chr16:74720000-75180000","-0.6312786529632787","0.5278583422215413","10","1.8436480960464152"
"718","chr16:79650000-80510000","-1.5760591921768183","0.11501216243843562","18","2.133569878619273"
"719","chr16:83920000-84520000","0.03728777031397779","0.9702555565884188","13","1.626426565525418"
"720","chr16:67510000-68270000","-0.7606749866802663","0.4468512185900926","16","1.9286890048561485"
"721","chr16:19920000-20380000","-0.569338931264356","0.5691261515072756","10","1.934404478446568"
"722","chr16:86590000-87310000","-0.9452421517644901","0.3445352641801407","16","1.8344812319365185"
"723","chr16:56850000-57570000","-0.3778152260392345","0.7055678619192505","15","1.874815251421151"
"724","chr16:11040000-11470000","-1.5278425294007574","0.12655164003903804","10","2.0790052560369916"
"725","chr16:66390000-66900000","-0.13827756341539044","0.8900210569556469","11","1.5993080750304094"
"726","chr16:49420000-49970000","-0.7639035473966072","0.4449247232979169","12","1.9685431565104214"
"727","chr16:4480000-5140000","-0.7454238704034174","0.45601551793772976","14","1.8639787380864923"
"728","chr16:48710000-49370000","-0.4181787986304908","0.6758163956770336","14","1.7800419154190483"
"729","chr16:85120000-85790000","-0.8036855489498839","0.42157860206965125","14","1.779337322615726"
"730","chr16:25280000-25740000","-0.9494108968055816","0.34241167037958764","10","1.8637106216650727"
"731","chr16:86090000-86560000","-0.3133669606351548","0.7540018826134692","11","1.6400190528591685"
"732","chr16:13070000-13570000","-0.7531428512524966","0.4513640766678233","11","1.9373534086549278"
"733","chr16:47200000-47710000","-0.7493937268308027","0.45361993085082863","11","1.7027381785316043"
"734","chr16:1350000-1810000","-0.8790685491316135","0.3793641093019864","10","1.8052311000137449"
"735","chr16:9740000-10270000","-0.7307119225906656","0.46495513158257384","12","1.7136937207551586"
"736","chr17:21510000-22260000","-1.3656021327519459","0.17206387680019564","15","2.0523644818993017"
"737","chr17:60700000-61690000","-0.5496791700183367","0.5825394463304141","20","1.7414091235142937"
"738","chr17:9730000-10650000","-0.6952319503957289","0.4869099523668089","19","2.0425273436922327"
"739","chr17:19890000-20890000","-1.6321693315760664","0.10264381949781652","21","2.0942713636586205"
"740","chr17:58100000-58750000","-0.1825309416390108","0.8551660742961076","13","1.6727191910074994"
"741","chr17:60430000-61690000","-1.2789836292292958","0.20090282083931554","26","2.206083673007363"
"742","chr17:25310000-26660000","-2.195330335168336","0.02813991038535184","28","2.5392776481787753"
"743","chr17:68630000-70550000","-0.9645307850330411","0.3347798818270896","39","2.0908703967434485"
"744","chr17:78050000-78990000","-0.6294317290083651","0.5290664511360317","19","1.9973996633003068"
"745","chr17:5400000-6900000","-1.0744353360579701","0.28262761220183996","30","2.0958393104260615"
"746","chr17:19140000-19790000","-0.542833273615167","0.5872446015125666","14","1.7195208249044474"
"747","chr17:40020000-41390000","-1.5460159764058163","0.12210070942619367","28","1.9936862505883712"
"748","chr17:7220000-8060000","-0.5467209977834739","0.584570426087765","18","1.980049702389035"
"749","chr17:74740000-76070000","-1.0862422854648321","0.27737181374025743","28","2.0324911377041155"
"750","chr17:38770000-39820000","-0.8994903898297514","0.36839151238299916","22","1.9946732528373947"
"751","chr17:8260000-8810000","-0.6666429982083185","0.5050001968967734","12","1.808448571520795"
"752","chr17:3750000-4840000","-0.5999833041653143","0.548517362481645","22","1.9901731995031975"
"753","chr17:25510000-25970000","-0.5144517428768123","0.6069361911161089","10","1.704449906844053"
"754","chr17:61930000-62360000","-0.9064721329455183","0.3646860082832073","10","1.937673994053347"
"755","chr17:52990000-53590000","-0.5623675532652018","0.5738656211247761","13","1.7904616410340124"
"756","chr17:40060000-40680000","-0.9627194371044058","0.3356883397022532","13","1.8181140428484384"
"757","chr17:62770000-63210000","-0.45733368245414324","0.647431223333629","10","1.7316583698582586"
"758","chr17:34960000-35440000","-0.9130155330576258","0.3612343722050101","10","1.99258502634584"
"759","chr17:57280000-58140000","-1.3071138195131513","0.1911740585095656","18","2.1216634559919543"
"760","chr17:8250000-9480000","-1.1740878121861493","0.24035985471365984","25","2.2361709273715142"
"761","chr17:79020000-79470000","-0.736015308548011","0.4617213814812441","10","1.8803636530308245"
"762","chr17:4010000-4830000","-0.7529301501345831","0.451491889205225","17","1.8885566237168585"
"763","chr17:64190000-65050000","-1.7018728191903394","0.08877921207738607","18","2.2409993424769024"
"764","chr17:16780000-17990000","-1.048799959913889","0.29427019593810955","25","2.182815343163253"
"765","chr17:46100000-46700000","-1.4021941012092343","0.16085729265424653","12","2.200367575918226"
"766","chr17:60730000-61480000","-0.6228262876137648","0.5333986816414065","16","1.850261817169883"
"767","chr17:75320000-76070000","-0.40687015738330745","0.6841033552935141","16","1.8518840076437837"
"768","chr17:2640000-3430000","-0.5761711566811312","0.5644994989333162","17","1.7879844871312902"
"769","chr17:66760000-67260000","-0.6536750093642156","0.5133212070747762","11","1.6797202557488338"
"770","chr17:80610000-81180000","-0.7418679776978714","0.45816732918071035","12","1.8439440793828457"
"771","chr17:26080000-26650000","-0.2594493754359616","0.7952885374534304","12","1.6910340893732754"
"772","chr17:67550000-68590000","-0.7707320909702017","0.4408657464180079","21","1.9157055841108588"
"773","chr17:26220000-26800000","-0.821708935314824","0.4112425725270755","12","1.8170951435970648"
"774","chr17:73850000-74500000","-0.7832320092133435","0.43349088126318225","13","2.013406570396098"
"775","chr17:45150000-45720000","-0.3460144561344743","0.7293318506024403","12","1.7915005210348887"
"776","chr17:1560000-2260000","-0.7586565793348344","0.4480580174483412","15","1.9624258811512707"
"777","chr17:53880000-54840000","-0.4839478107960684","0.6284229080293506","20","1.804619076369018"
"778","chr17:48480000-49300000","-0.7323126882203133","0.4639777366663035","17","1.8521860520092943"
"779","chr17:10800000-11840000","-0.30220163948785717","0.7624983545074151","21","1.8808965990365938"
"780","chr17:55190000-55830000","-1.1922908801602496","0.23314720921875132","14","1.9530336716526198"
"781","chr17:56590000-57120000","-0.6743487517914213","0.5000896162405504","12","1.846162833322576"
"782","chr17:27900000-29070000","-0.6578683547719525","0.5106227266139791","24","1.979599581487615"
"783","chr17:20330000-20790000","-0.37220213435818045","0.7097423570891608","10","1.62019569063081"
"784","chr17:12060000-12930000","-1.308031741656798","0.19086254336345576","18","2.342668918691828"
"785","chr17:74740000-75300000","-0.3653070360522892","0.7148822268071022","12","1.6937786184842796"
"786","chr17:66030000-66500000","-0.37517739457658245","0.7075285408894854","10","1.672039245595766"
"787","chr17:58200000-58740000","-0.11577660613426083","0.9078295914145971","11","1.7001919933814111"
"788","chr17:6360000-6910000","-0.7216076673407883","0.47053572381182696","12","1.8001845270829226"
"789","chr17:5460000-6330000","-0.43469048475633676","0.6637871060062701","18","1.7592715184160048"
"790","chr17:6550000-7090000","-0.44848683604230677","0.6538018845230495","11","1.722880359651111"
"791","chr17:58780000-59470000","-0.7847533152786665","0.4325982167176863","15","1.836099619778318"
"792","chr17:68760000-69420000","-0.41790138068356125","0.6760192230198523","14","1.8466663487087642"
"793","chr17:70720000-71180000","-0.5889023763308392","0.5559267635703476","10","1.7985334656564769"
"794","chr17:30770000-31320000","-0.5800181497751512","0.5619023783812191","12","1.6834483612116964"
"795","chr17:29710000-30180000","-0.7969435077359582","0.42548384122251703","10","1.9609902532209624"
"796","chr17:8930000-9470000","-0.4472640997763239","0.6546843845748123","12","1.7683668527126657"
"797","chr17:63220000-64160000","-0.7000076281644405","0.48392254061016304","20","2.0727921263874025"
"798","chr17:72940000-73590000","-0.9807836552543927","0.32669944008686047","14","1.9923038262010893"
"799","chr17:28420000-29070000","-0.2098947612955968","0.8337498110417894","14","1.652087022481636"
"800","chr17:41470000-41910000","-1.3779718085568262","0.16821199233303408","10","1.9376661317353985"
"801","chr17:14280000-14860000","-0.6742544483037481","0.5001495587242262","13","2.0404359925992575"
"802","chr17:59690000-60200000","-0.9246785811093652","0.35513312405310327","11","2.0496650048845337"
"803","chr17:1000000-1540000","-0.7673415166420711","0.442878490436149","11","1.8064202925160733"
"804","chr17:27920000-28410000","-1.0476569959500441","0.2947966675003947","11","1.7852424020470568"
"805","chr17:36990000-37410000","-0.33869698213321586","0.7348380143449756","10","1.596954124004391"
"806","chr17:67560000-68100000","-0.770057827143566","0.44126559099404217","11","1.9910439354255303"
"807","chr17:72950000-73770000","-0.5902390675835142","0.5550303835923387","17","1.7374120279937701"
"808","chr17:29180000-29700000","-0.7891154806882713","0.43004451474657446","11","1.9133110698990572"
"809","chr17:31360000-32070000","-1.0162970375116063","0.30948795891418446","15","1.909534555233019"
"810","chr17:69740000-70540000","-0.5181657512405745","0.6043426281847089","17","1.9140538829314993"
"811","chr17:3570000-4030000","-0.6196326283742649","0.5354996801732086","10","1.9224640732799116"
"812","chr17:71410000-72170000","-0.21906168112243746","0.8266019998237866","16","1.685973812457233"
"813","chr17:40690000-41140000","-0.4524302048077098","0.6509590913906408","10","1.5898943450976561"
"814","chr17:72200000-72860000","-0.730653957843292","0.4649905451458297","14","1.8867154968553186"
"815","chr17:75520000-76010000","-0.557013055868642","0.5775185089913712","11","1.9278307023929"
"816","chr17:64190000-64670000","-0.914980137810404","0.36020205738286215","11","1.8813813186118522"
"817","chr17:78390000-78960000","-0.39551222308539313","0.6924649027182808","13","1.6903468864786064"
"818","chr17:15920000-16430000","-1.5170362742327679","0.12925752588117673","11","2.0662988978204484"
"819","chr17:36900000-37590000","-0.8050968308536468","0.4207638044631513","14","1.9776143523649878"
"820","chr17:32740000-33240000","-0.5474278874977592","0.5840848004315067","11","1.690527198139475"
"821","chr18:68270000-70250000","-0.471704948674097","0.6371374043835677","40","1.9124590290671162"
"822","chr18:64870000-66430000","-0.7797177259822139","0.43555704278788676","32","1.8718565098581414"
"823","chr18:32800000-34260000","-1.248976887818027","0.21167352736579448","30","2.1184801306660543"
"824","chr18:32570000-34400000","-1.2523568658094062","0.21043985634324414","37","2.081557783617684"
"825","chr18:70340000-71600000","-0.2708013150310695","0.7865438484087064","26","1.8512621774266709"
"826","chr18:57120000-58310000","-0.7729600666342198","0.43954601429580864","25","1.871806107628484"
"827","chr18:32790000-34410000","-1.1598962702255362","0.24609104147196736","34","2.1117247190520043"
"828","chr18:14500000-15400000","-0.5660748961105323","0.571342867867284","18","1.8577270697488963"
"829","chr18:20350000-21730000","-1.1898840140214644","0.23409198243703688","28","2.163717392670327"
"830","chr18:2780000-3680000","-0.8782146988580471","0.3798272166792094","19","2.076116159812959"
"831","chr18:6960000-8440000","-1.1317349510623895","0.2577458827524489","30","2.151070793732423"
"832","chr18:59840000-61120000","-1.0216316947956376","0.30695525076099917","27","2.0996476214791753"
"833","chr18:39620000-41040000","-1.1664273170973263","0.2434417192467203","29","2.1611706871327376"
"834","chr18:22080000-23470000","-0.865429646180545","0.38680301511343373","29","1.9418351289816342"
"835","chr18:8580000-9780000","-2.032671510410102","0.04208572145286672","25","2.7189361366477125"
"836","chr18:56030000-56810000","-0.4823833398831254","0.6295336539326739","17","1.7855231609193418"
"837","chr18:75770000-76740000","-0.5408329916063174","0.5886227006773475","20","1.8478467247056463"
"838","chr18:55850000-56820000","-0.8449444785567894","0.39814183909631173","20","1.9312730835691978"
"839","chr18:53020000-54250000","-0.7786342839567667","0.43619517744193914","25","1.8046684954419479"
"840","chr18:47020000-47980000","-1.4083711437936102","0.1590211992157975","20","2.1795469411183532"
"841","chr18:31390000-32390000","-0.3541328791889554","0.7232393026238334","21","1.8034277669108805"
"842","chr18:51060000-51650000","-0.9133657127438704","0.3610502321748509","12","2.013090589345786"
