,tad,lambdan,p-value,n,max.lambdan
670,chr16:25280000-27120000,-0.274056411,0.78404127,38,1.863227476
671,chr16:12410000-13980000,0.599131145,0.549085434,32,2.459009785
672,chr16:6750000-8440000,-0.253516027,0.799869478,34,1.848106269
673,chr16:9250000-10290000,-0.483199569,0.628954041,21,1.961195295
674,chr16:19910000-20580000,-0.34883244,0.727215108,14,1.870046301
675,chr16:65270000-66160000,-0.257706737,0.796633246,19,1.913613104
676,chr16:75200000-75680000,-0.457176027,0.647544528,10,1.546337427
677,chr16:74700000-75680000,-0.497782978,0.618637015,20,1.930684363
678,chr16:75810000-77210000,-0.155943104,0.876077869,29,2.157616946
679,chr16:46500000-48670000,0.378883417,0.704774439,44,2.245067538
680,chr16:62220000-63290000,-0.240538345,0.80991294,22,1.752368851
681,chr16:75990000-76730000,0.043351018,0.965421723,16,2.038980716
682,chr16:48690000-49970000,-0.358997162,0.719597212,27,1.974423479
683,chr16:16940000-17630000,0.195576985,0.844941276,15,2.153406432
684,chr16:34170000-35280000,-0.427722341,0.668853283,23,1.894546799
685,chr16:10310000-11020000,-0.100955821,0.919585531,15,1.711686454
686,chr16:57590000-58790000,0.046295441,0.963074773,25,1.999508603
687,chr16:50940000-52020000,-0.226980793,0.820438677,23,1.997424126
688,chr16:75820000-76760000,-0.109576816,0.912744998,20,2.083166456
689,chr16:46510000-48240000,0.180044495,0.857117637,35,2.173151989
690,chr16:5710000-6700000,-0.107185421,0.914641881,20,1.817359246
691,chr16:11040000-11950000,-0.129306728,0.897114948,19,2.493215721
692,chr16:50040000-50860000,0.254437679,0.799157445,18,2.186716991
693,chr16:77240000-78110000,-0.283868844,0.776510893,19,1.810446903
694,chr16:740000-1980000,-0.628640907,0.529584173,26,2.478531421
695,chr16:3080000-3550000,0.258062998,0.796358288,10,2.144433119
696,chr16:52170000-52960000,-0.219211391,0.826485383,17,1.807258397
697,chr16:2020000-3000000,-0.694800381,0.48718041,20,2.202106899
698,chr16:56450000-57570000,-0.212357198,0.831828375,23,2.122993866
699,chr16:83920000-85040000,-0.039317848,0.968636977,23,2.105728433
700,chr16:27590000-28090000,-0.136114029,0.891731137,11,1.878113329
701,chr16:31510000-32010000,-0.227915637,0.819711826,11,1.908496111
702,chr16:86080000-87330000,-0.252502013,0.800653058,26,2.202075804
703,chr16:68400000-69330000,-0.149635708,0.881052034,19,1.99300645
704,chr16:84510000-85050000,-0.397273109,0.691166075,11,1.645295964
705,chr16:53050000-53550000,-0.411132643,0.680975275,10,1.541599003
706,chr16:87410000-87950000,-0.132099945,0.89490524,11,1.883232398
707,chr16:66920000-67500000,-0.404049676,0.68617619,12,1.8814924
708,chr16:12980000-13960000,-0.443833133,0.657163232,21,2.101660719
709,chr16:3560000-4390000,-0.570511633,0.568330734,17,1.802271006
710,chr16:30960000-31460000,-0.295954457,0.767264862,11,1.792554932
711,chr16:72130000-73240000,0.074658714,0.940486258,23,1.898175394
712,chr16:78480000-79640000,-0.068752248,0.945186829,24,1.910096361
713,chr16:19080000-19520000,-0.359026032,0.719575615,10,1.742903248
714,chr16:24530000-25260000,-0.316718117,0.7514575,16,1.877369936
715,chr16:72140000-73110000,-0.061988296,0.950572153,21,1.731583464
716,chr16:11480000-11930000,-0.479001764,0.631937374,10,2.03804008
717,chr16:74720000-75180000,-0.478940123,0.631981226,10,1.843648096
718,chr16:79650000-80510000,-0.175903102,0.860370069,18,2.133569879
719,chr16:83920000-84520000,-0.447239868,0.654701879,13,1.626426566
720,chr16:67510000-68270000,-0.37362742,0.708681531,16,1.928689005
721,chr16:19920000-20380000,0.153754238,0.877803517,10,1.934404478
722,chr16:86590000-87310000,-0.4380299,0.661364609,16,1.834481232
723,chr16:56850000-57570000,-0.163272103,0.870304197,15,1.874815251
724,chr16:11040000-11470000,0.139521743,0.889037876,10,2.079005256
725,chr16:66390000-66900000,-0.174116381,0.861773999,11,1.599308075
726,chr16:49420000-49970000,-0.458899545,0.646306306,12,1.968543157
727,chr16:4480000-5140000,-0.422735436,0.672488299,14,1.863978738
728,chr16:48710000-49370000,-0.44922171,0.653271728,14,1.780041915
729,chr16:85120000-85790000,-0.253906688,0.799567648,14,1.779337323
730,chr16:25280000-25740000,-0.334387764,0.738086971,10,1.863710622
731,chr16:86090000-86560000,-0.083754568,0.93325157,11,1.640019053
732,chr16:13070000-13570000,-0.546050175,0.585031448,11,1.937353409
733,chr16:47200000-47710000,-0.198581716,0.842589957,11,1.702738179
734,chr16:1350000-1810000,-0.24903259,0.803335572,10,1.8052311
735,chr16:9740000-10270000,-0.365844992,0.714480745,12,1.713693721
736,chr17:21510000-22260000,-0.262803401,0.792702114,15,2.052364482
737,chr17:60700000-61690000,-0.34568947,0.729576098,20,1.741409124
738,chr17:9730000-10650000,0.046191681,0.963157473,19,2.042527344
739,chr17:19890000-20890000,-0.03838341,0.969381988,21,2.094271364
740,chr17:58100000-58750000,-0.431300503,0.666249885,13,1.672719191
741,chr17:60430000-61690000,0.137244681,0.890837395,26,2.206083673
742,chr17:25310000-26660000,-0.250963725,0.801842155,28,2.539277648
743,chr17:68630000-70550000,-0.126381548,0.899429907,39,2.090870397
744,chr17:78050000-78990000,0.265468314,0.790648717,19,1.997399663
745,chr17:5400000-6900000,-0.300387446,0.763881638,30,2.09583931
746,chr17:19140000-19790000,-0.146107812,0.883836279,14,1.719520825
747,chr17:40020000-41390000,0.028666738,0.977130384,28,1.993686251
748,chr17:7220000-8060000,-0.054640582,0.956424807,18,1.980049702
749,chr17:74740000-76070000,-0.083090334,0.933779711,28,2.032491138
750,chr17:38770000-39820000,-0.336364338,0.736596139,22,1.994673253
751,chr17:8260000-8810000,-0.294871549,0.768092007,12,1.808448572
752,chr17:3750000-4840000,-0.03834819,0.969410069,22,1.9901732
753,chr17:25510000-25970000,-0.612864537,0.539965914,10,1.704449907
754,chr17:61930000-62360000,-0.404806853,0.685619491,10,1.937673994
755,chr17:52990000-53590000,-0.557195619,0.577393782,13,1.790461641
756,chr17:40060000-40680000,-0.054183823,0.95678871,13,1.818114043
757,chr17:62770000-63210000,-0.491630483,0.62298059,10,1.73165837
758,chr17:34960000-35440000,0.091922327,0.926759752,10,1.992585026
759,chr17:57280000-58140000,0.237595278,0.812195013,18,2.121663456
760,chr17:8250000-9480000,0.4449505,0.656355527,25,2.236170927
761,chr17:79020000-79470000,-0.121722715,0.903118623,10,1.880363653
762,chr17:4010000-4830000,-0.218989558,0.826658182,17,1.888556624
763,chr17:64190000-65050000,-0.027786331,0.977832568,18,2.240999342
764,chr17:16780000-17990000,-0.431752662,0.665921188,25,2.182815343
765,chr17:46100000-46700000,-0.594457946,0.552205862,12,2.200367576
766,chr17:60730000-61480000,-0.536556459,0.591574027,16,1.850261817
767,chr17:75320000-76070000,-0.536550305,0.591578279,16,1.851884008
768,chr17:2640000-3430000,-0.476112857,0.633993978,17,1.787984487
769,chr17:66760000-67260000,-0.252393343,0.800737045,11,1.679720256
770,chr17:80610000-81180000,-0.233839419,0.815109646,12,1.843944079
771,chr17:26080000-26650000,-0.243797684,0.807387514,12,1.691034089
772,chr17:67550000-68590000,-0.371998612,0.709893883,21,1.915705584
773,chr17:26220000-26800000,0.037656816,0.969961307,12,1.817095144
774,chr17:73850000-74500000,-0.650326197,0.515481539,13,2.01340657
775,chr17:45150000-45720000,-0.22058657,0.825414359,12,1.791500521
776,chr17:1560000-2260000,-0.401515845,0.688040375,15,1.962425881
777,chr17:53880000-54840000,-0.299985408,0.764188286,20,1.804619076
778,chr17:48480000-49300000,-0.338147937,0.735251708,17,1.852186052
779,chr17:10800000-11840000,-0.166765034,0.867554932,21,1.880896599
780,chr17:55190000-55830000,-0.390540559,0.69613687,14,1.953033672
781,chr17:56590000-57120000,-0.504401407,0.613979329,12,1.846162833
782,chr17:27900000-29070000,-0.350278283,0.726129862,24,1.979599581
783,chr17:20330000-20790000,-0.379451475,0.704352632,10,1.620195691
784,chr17:12060000-12930000,0.520632774,0.602622614,18,2.342668919
785,chr17:74740000-75300000,-0.479604694,0.631508508,12,1.693778618
786,chr17:66030000-66500000,-0.329231207,0.741980936,10,1.672039246
787,chr17:58200000-58740000,-0.467437438,0.640186943,11,1.700191993
788,chr17:6360000-6910000,-0.469008577,0.639063505,12,1.800184527
789,chr17:5460000-6330000,-0.160988216,0.872102682,18,1.759271518
790,chr17:6550000-7090000,-0.20406244,0.838304705,11,1.72288036
791,chr17:58780000-59470000,-0.364016039,0.715846032,15,1.83609962
792,chr17:68760000-69420000,-0.514201616,0.607111038,14,1.846666349
793,chr17:70720000-71180000,-0.416674068,0.676916825,10,1.798533466
794,chr17:30770000-31320000,-0.182676247,0.855052054,12,1.683448361
795,chr17:29710000-30180000,-0.581373182,0.560988968,10,1.960990253
796,chr17:8930000-9470000,-0.240887715,0.809642144,12,1.768366853
797,chr17:63220000-64160000,-0.762189634,0.445946832,20,2.072792126
798,chr17:72940000-73590000,0.144681988,0.884961961,14,1.992303826
799,chr17:28420000-29070000,-0.298547874,0.765285043,14,1.652087022
800,chr17:41470000-41910000,-0.200442967,0.841134158,10,1.937666132
801,chr17:14280000-14860000,-0.795497242,0.426324315,13,2.040435993
802,chr17:59690000-60200000,0.281484293,0.778338974,11,2.049665005
803,chr17:1000000-1540000,-0.481636155,0.630064438,11,1.806420293
804,chr17:27920000-28410000,-0.203174977,0.838998271,11,1.785242402
805,chr17:36990000-37410000,-0.312355615,0.754770278,10,1.596954124
806,chr17:67560000-68100000,-0.588771922,0.556014284,11,1.991043935
807,chr17:72950000-73770000,-0.076082551,0.939353422,17,1.737412028
808,chr17:29180000-29700000,-0.088749471,0.929281015,11,1.91331107
809,chr17:31360000-32070000,-0.210694256,0.833125857,15,1.909534555
810,chr17:69740000-70540000,-0.125504738,0.900123974,17,1.914053883
811,chr17:3570000-4030000,-0.509900339,0.610121285,10,1.922464073
812,chr17:71410000-72170000,-0.336481137,0.736508073,16,1.685973812
813,chr17:40690000-41140000,-0.406833778,0.684130077,10,1.589894345
814,chr17:72200000-72860000,-0.602284302,0.546984908,14,1.886715497
815,chr17:75520000-76010000,-0.580525449,0.56156033,11,1.927830702
816,chr17:64190000-64670000,-0.277318879,0.781535264,11,1.881381319
817,chr17:78390000-78960000,-0.325309639,0.744946737,13,1.690346886
818,chr17:15920000-16430000,0.029993464,0.976072266,11,2.066298898
819,chr17:36900000-37590000,-0.077375423,0.938324892,14,1.977614352
820,chr17:32740000-33240000,-0.374837192,0.707781552,11,1.690527198
821,chr18:68270000-70250000,-0.23330265,0.815526401,40,1.912459029
822,chr18:64870000-66430000,-0.150826751,0.880112383,32,1.87185651
823,chr18:32800000-34260000,0.084092129,0.932983182,30,2.118480131
824,chr18:32570000-34400000,0.045939527,0.963358449,37,2.081557784
825,chr18:70340000-71600000,-0.201582535,0.8402431,26,1.851262177
826,chr18:57120000-58310000,-0.204547951,0.837925325,25,1.871806108
827,chr18:32790000-34410000,-0.056380139,0.955038978,34,2.111724719
828,chr18:14500000-15400000,0.110547296,0.911975343,18,1.85772707
829,chr18:20350000-21730000,0.212968192,0.831351772,28,2.163717393
830,chr18:2780000-3680000,-0.622909907,0.533343727,19,2.07611616
831,chr18:6960000-8440000,-0.376905766,0.706243636,30,2.151070794
832,chr18:59840000-61120000,0.293043481,0.769488917,27,2.099647621
833,chr18:39620000-41040000,0.152844837,0.878520638,29,2.161170687
834,chr18:22080000-23470000,-0.219057874,0.826604966,29,1.941835129
835,chr18:8580000-9780000,1.634324992,0.102190629,25,2.718936137
836,chr18:56030000-56810000,-0.256189884,0.79780422,17,1.785523161
837,chr18:75770000-76740000,-0.299384123,0.764646975,20,1.847846725
838,chr18:55850000-56820000,-0.094021431,0.925092133,20,1.931273084
839,chr18:53020000-54250000,-0.260571423,0.79442303,25,1.804668495
840,chr18:47020000-47980000,0.247281306,0.804690525,20,2.179546941
841,chr18:31390000-32390000,-0.321774551,0.747623495,21,1.803427767
842,chr18:51060000-51650000,0.189416684,0.84976625,12,2.013090589
843,chr18:28560000-29720000,-0.230895239,0.817396189,24,1.861787363
844,chr18:20370000-21060000,-0.024596849,0.980376533,15,1.797258093
845,chr18:72330000-73200000,-0.043114958,0.965609896,18,2.094927542
846,chr18:48330000-49090000,0.82752663,0.407938635,16,2.409372957
847,chr18:43820000-44550000,-0.228094177,0.819573027,15,1.98336857
848,chr18:10550000-11160000,0.122528989,0.902480089,13,2.045497903
849,chr18:18510000-20310000,0.672310951,0.50138576,37,2.489345957
850,chr18:13800000-14430000,-0.167767195,0.866766431,13,1.902969873
851,chr18:43690000-44540000,-0.18315427,0.854676975,18,2.072469416
852,chr18:18530000-19530000,-0.225942731,0.821245962,21,2.118182507
853,chr18:44570000-45290000,-0.524481303,0.599943821,15,1.651744015
854,chr18:42220000-42810000,0.198357545,0.842765332,13,2.115445696
855,chr18:61140000-61640000,-0.349878195,0.726430112,11,1.637817732
856,chr18:54380000-55220000,-0.142097205,0.887003226,18,1.835093135
857,chr18:63580000-64170000,0.084664652,0.932527998,13,1.903269351
858,chr18:19560000-20300000,-0.482511968,0.629442299,15,1.837568817
859,chr18:44740000-45280000,-0.621020186,0.534586341,12,1.713987286
860,chr18:46190000-46990000,-0.503887796,0.614340227,17,2.022518189
861,chr18:27440000-27860000,-0.090683613,0.927743992,10,1.899773621
862,chr18:13180000-13720000,-0.399369959,0.689620625,12,1.653841725
863,chr18:43190000-43670000,-0.016506324,0.986830457,11,1.889749893
864,chr18:30790000-31370000,-0.15924121,0.873478837,13,1.926989325
865,chr18:57660000-58240000,0.232345793,0.816269448,12,2.089447936
866,chr18:32960000-33560000,-0.586512425,0.557531214,13,1.701290278
867,chr18:5070000-5780000,-0.133290047,0.893963999,15,1.7772073
868,chr18:9050000-9540000,-0.046378527,0.963008551,10,1.738807561
869,chr18:11640000-12280000,-0.141015347,0.887857819,14,1.852877126
870,chr18:48620000-49100000,-0.315522079,0.75236529,10,1.718899286
871,chr18:21170000-21720000,-0.388196518,0.69787061,12,1.822510055
872,chr18:47480000-47950000,-0.535417296,0.592361332,10,2.017645268
873,chr18:29080000-29690000,-0.290760537,0.771234469,13,1.817802414
874,chr18:27940000-28480000,-0.208085859,0.835161928,12,1.791217209
875,chr18:4070000-5060000,-0.597609866,0.550100279,21,2.128163455
876,chr18:55280000-55850000,-0.382409358,0.70215775,12,1.771312132
877,chr18:25200000-25780000,-0.320136611,0.748864774,12,1.66894525
878,chr18:70440000-70900000,0.051735452,0.958739488,10,1.970813586
879,chr18:77110000-78010000,-0.170494054,0.86462161,19,1.79131581
880,chr18:5860000-6500000,-0.154275169,0.877392775,13,1.88814626
881,chr18:29740000-30160000,-0.129487802,0.896971677,10,1.85868231
882,chr18:59230000-59800000,-0.029124541,0.976765263,12,1.992176561
883,chr18:9970000-10510000,-0.546401834,0.58478975,12,1.817811237
884,chr18:35940000-36570000,0.057238967,0.954354838,14,1.926463468
885,chr18:49180000-49820000,-0.355324043,0.722346845,14,1.741186153
886,chr18:7760000-8410000,-0.322266964,0.747250458,14,1.715406832
887,chr18:4460000-5050000,-0.165733682,0.868366538,12,1.874750924
888,chr18:77440000-78010000,-0.146059,0.883874813,13,1.800247184
889,chr19:52280000-54160000,0.683136026,0.494520892,39,2.391563249
890,chr19:8740000-9920000,0.24618834,0.805536441,25,2.269453534
891,chr19:33080000-34650000,-0.067035405,0.946553517,32,2.009065554
892,chr19:13230000-14630000,-0.185642083,0.85272545,29,2.373915166
893,chr19:15130000-16330000,-0.452578096,0.650852574,25,1.967066097
894,chr19:14660000-16330000,0.087412858,0.930343349,34,1.887610311
895,chr19:14650000-16540000,0.216991035,0.828215331,38,2.054304325
896,chr19:57900000-58720000,-0.132627404,0.894488058,17,1.951054272
897,chr19:36790000-38330000,0.512145533,0.60854916,32,2.433903491
898,chr19:15140000-16140000,-0.445854263,0.655702522,21,1.824166241
899,chr19:14810000-16140000,0.15408869,0.877539806,27,2.057018242
900,chr19:13060000-14620000,-0.175159963,0.860953943,32,2.380656101
901,chr19:45390000-46210000,-0.435362263,0.663299497,18,2.146006404
902,chr19:5970000-6920000,-0.181907574,0.85565526,20,1.88362676
903,chr19:580000-1260000,-0.600343088,0.548277608,15,1.947987359
904,chr19:8000000-8600000,-0.122809268,0.902258135,12,1.938138954
905,chr19:29960000-31150000,0.47990654,0.631293851,24,2.294510092
906,chr19:35530000-36590000,-0.657579332,0.510808479,22,2.266059954
907,chr19:54970000-55570000,-0.375802073,0.707064046,13,1.987350341
908,chr19:18540000-19460000,-0.634220296,0.525937064,20,2.057079886
909,chr19:31200000-32740000,-0.513666116,0.607485446,31,1.989780074
910,chr19:50660000-51610000,-0.271037901,0.786361882,20,2.04797977
911,chr19:36790000-37380000,-0.314056269,0.753478303,13,1.800843938
912,chr19:11710000-12780000,-0.005496439,0.995614498,22,2.016028141
913,chr19:43110000-43910000,-0.344810784,0.730236625,17,1.700797709
914,chr19:49130000-50360000,-0.158582058,0.873998166,26,1.801663942
915,chr19:9230000-9920000,-0.071322997,0.943140693,15,1.852203624
916,chr19:1270000-1840000,-0.23617795,0.813294589,12,1.84119685
917,chr19:44330000-45040000,0.14408239,0.885435411,15,2.087127918
918,chr19:14690000-15170000,-0.336428026,0.736548118,11,1.5543093
919,chr19:45170000-45890000,-0.322709946,0.746914919,15,1.686659175
920,chr19:52340000-53470000,0.982622166,0.325793431,24,2.528967359
921,chr19:47780000-48290000,-0.149857766,0.880876833,11,1.741232069
922,chr19:750000-1260000,-0.397435255,0.691046522,11,1.568151517
923,chr19:37790000-38240000,-0.668083264,0.504080444,10,2.043185579
924,chr19:55620000-56140000,-0.384862085,0.700339598,11,1.733157286
925,chr19:49140000-49980000,-0.213389,0.83102356,18,1.771682321
926,chr19:46400000-47080000,-0.382071699,0.702408183,14,1.704987333
927,chr19:13380000-13830000,-0.472084201,0.636866689,10,1.993140966
928,chr19:57740000-59100000,0.987111524,0.323587969,28,2.545325398
929,chr19:1870000-2830000,-0.202273554,0.839702873,20,2.004025923
930,chr19:38370000-38860000,-0.307599193,0.758387334,11,1.688594681
931,chr19:56190000-56870000,-0.549406697,0.582726379,15,1.859719698
932,chr19:33680000-34630000,-0.359731782,0.719047722,20,1.864307819
933,chr19:16770000-17400000,0.005426465,0.995670328,13,1.891151546
934,chr19:56920000-57600000,-0.367622977,0.713154379,14,1.76397087
935,chr19:35550000-36120000,-0.484555699,0.627991545,12,1.899802414
936,chr19:33080000-33600000,-0.124734294,0.900733907,11,1.836880501
937,chr19:33910000-34600000,-0.15225374,0.878986809,14,1.874158176
938,chr19:5040000-5590000,-0.335071176,0.737571396,12,1.82491231
939,chr19:17530000-18100000,-0.248827897,0.803493911,12,1.80069138
940,chr19:38880000-39430000,-0.835649231,0.403352264,12,2.355718702
941,chr19:18550000-19100000,-0.496057599,0.619853774,11,2.024949598
942,chr19:45390000-45890000,0.035987758,0.97129212,11,2.020609773
943,chr19:52770000-53460000,-0.555447354,0.57858871,15,1.889746026
944,chr19:30090000-30560000,-0.523868887,0.600369736,11,1.686713139
945,chr19:10990000-11640000,-0.516437048,0.605549196,14,1.671373408
946,chr19:47200000-47750000,-0.511335181,0.609116374,11,1.47300641
947,chr19:4230000-4660000,-0.282195754,0.777793414,10,1.665356851
948,chr1:4000000-4670000,-0.330462536,0.741050496,14,1.888512454
949,chr1:71560000-72530000,-0.064260503,0.948762803,20,1.87910299
950,chr1:208270000-209450000,-0.5164091,0.605568712,24,1.867900943
951,chr1:216910000-218360000,-0.478351881,0.632399776,30,1.87988486
952,chr1:14370000-15420000,0.180257763,0.856950213,22,2.188032599
953,chr1:17420000-19190000,-0.274243759,0.783897302,36,2.347492966
954,chr1:68990000-70220000,-0.299702636,0.764403988,26,1.793687471
955,chr1:149840000-151240000,0.849388802,0.395664982,29,2.520660613
956,chr1:95990000-97150000,-0.327908524,0.742980828,24,1.873652741
957,chr1:210010000-211420000,-0.156575005,0.875579802,29,2.057053147
958,chr1:165560000-166540000,-0.346058574,0.729298696,20,1.936016756
959,chr1:210240000-211420000,-0.2938854,0.768845475,25,2.091248139
960,chr1:163350000-165040000,-0.259078092,0.795574988,34,1.841092457
961,chr1:224680000-225470000,0.007712665,0.993846245,17,1.998721013
962,chr1:171550000-172530000,-0.092732819,0.926115824,20,1.937321624
963,chr1:174200000-174960000,-0.070362256,0.943905332,16,1.863755616
964,chr1:223880000-224650000,-0.115107152,0.908360192,16,1.845803834
965,chr1:160050000-161130000,-0.288173161,0.773214192,22,1.92540958
966,chr1:87580000-89060000,0.254776626,0.798895629,31,2.291393963
967,chr1:178260000-179600000,-0.387817714,0.698150935,27,1.872686181
968,chr1:89360000-90470000,-0.255982283,0.797964518,23,1.945547895
969,chr1:180460000-181140000,-0.239497652,0.810719717,14,1.913496532
970,chr1:8010000-8930000,0.139900745,0.888738413,19,2.06447938
971,chr1:172650000-173940000,-0.044888931,0.96419584,26,1.988193549
972,chr1:172680000-174040000,-0.104832842,0.916508449,28,1.975123404
973,chr1:178270000-179810000,-0.308456485,0.757735007,32,1.858367253
974,chr1:106520000-107720000,-0.623786041,0.532768108,25,2.004219708
975,chr1:221610000-222620000,0.535131362,0.592559025,21,2.175041922
976,chr1:231900000-233400000,-0.311400002,0.755496552,30,1.772658277
977,chr1:230750000-231760000,-0.52004275,0.603033779,21,1.828963803
978,chr1:49390000-50790000,-0.532869147,0.594124164,29,1.805087319
979,chr1:57290000-58920000,-0.319727363,0.749175015,34,1.923512505
980,chr1:57290000-58790000,-0.337103368,0.736038979,31,1.946463303
981,chr1:247860000-248370000,-0.396519473,0.691721845,11,1.719559882
982,chr1:233490000-234220000,-0.240479728,0.809958377,16,1.806619792
983,chr1:155150000-156300000,-0.35171474,0.725052205,23,1.962284877
984,chr1:236770000-237760000,0.421323594,0.673518804,21,2.216823731
985,chr1:208170000-209720000,0.206143878,0.836678525,32,2.086961504
986,chr1:2710000-3340000,-0.194644816,0.845671016,13,1.916442762
987,chr1:175000000-176210000,1.795813489,0.072524185,25,2.751806656
988,chr1:176860000-177940000,-0.001300714,0.998962181,22,1.929595843
989,chr1:152600000-153260000,-0.401856167,0.687789883,14,1.808500666
990,chr1:228780000-229730000,0.036929935,0.970540871,20,2.103031546
991,chr1:94400000-95530000,-0.337037406,0.736088702,23,1.785046271
992,chr1:41710000-42650000,-0.447594346,0.654445985,19,1.926330264
993,chr1:227630000-228740000,0.082919803,0.933915308,23,2.086270999
994,chr1:10550000-11860000,0.269141201,0.787821026,27,2.283161251
995,chr1:192410000-193010000,-0.058609028,0.95326352,13,1.914240339
996,chr1:102970000-103440000,-0.629872322,0.528778123,10,1.841483137
997,chr1:92460000-93270000,-0.45700801,0.647665288,17,2.049484482
998,chr1:150210000-150970000,-0.361835799,0.717474739,16,2.072116786
999,chr1:19200000-20040000,-0.356965133,0.721117908,17,1.793706602
1000,chr1:218430000-219980000,0.628423758,0.529726378,32,2.403878621
1001,chr1:45190000-45770000,-0.26362743,0.79206702,13,1.754011918
1002,chr1:234620000-235190000,-0.412253212,0.680153839,12,1.823782446
1003,chr1:109720000-110580000,-0.187106904,0.851576815,18,1.852612985
1004,chr1:168300000-169360000,-0.384876166,0.700329165,22,1.878244825
1005,chr1:245250000-246650000,-0.252826276,0.800402462,28,1.997569112
1006,chr1:100210000-101350000,0.458832536,0.646354428,23,2.402705103
1007,chr1:55750000-57180000,-0.827043929,0.408212163,29,3.292297142
1008,chr1:115660000-116560000,-0.607916782,0.543242668,19,1.773754915
1009,chr1:85760000-86780000,0.728924617,0.466047776,21,2.512313211
1010,chr1:217000000-217970000,-0.459907597,0.645582547,20,1.712035207
1011,chr1:60610000-61250000,-0.379856561,0.704051894,13,1.612112177
1012,chr1:50820000-51760000,0.383727252,0.701180612,20,2.162249095
1013,chr1:114490000-115280000,-0.296817555,0.766605802,17,1.890021739
1014,chr1:6740000-7810000,-0.195021248,0.845376313,23,1.836889246
1015,chr1:228780000-229630000,-0.026452584,0.978896353,18,1.991142585
1016,chr1:196070000-196650000,-0.093130887,0.925799579,12,1.848244762
1017,chr1:20180000-20830000,-0.159609146,0.873188974,14,1.765378828
1018,chr1:155160000-156040000,0.084698066,0.932501434,18,2.036652206
1019,chr1:34090000-35230000,0.635249469,0.525265724,24,2.370801757
1020,chr1:101980000-102930000,-0.524619623,0.599847643,20,1.757159464
1021,chr1:211840000-212620000,-0.396179165,0.691972861,17,1.832785532
1022,chr1:220120000-220960000,0.268000638,0.788698828,18,2.269460337
1023,chr1:90530000-91660000,1.558976254,0.119002,24,2.704877059
1024,chr1:199600000-200500000,-0.147990494,0.88235027,18,1.886633106
1025,chr1:61390000-62360000,0.185567187,0.852784187,21,2.19100056
1026,chr1:155160000-155810000,-0.433140075,0.66491301,14,1.825398522
1027,chr1:97420000-98520000,-0.379973706,0.703964933,23,1.773274106
1028,chr1:196720000-197370000,0.029681242,0.976321272,14,2.060667159
1029,chr1:169860000-170910000,-0.385267724,0.700039072,22,2.071312643
1030,chr1:213410000-214330000,-0.293747458,0.768950887,19,1.767086248
1031,chr1:102180000-102850000,-0.290061176,0.771769437,14,1.778168393
1032,chr1:45180000-45960000,-0.083813896,0.9332044,17,1.854097347
1033,chr1:11080000-11830000,0.76317192,0.445360873,16,2.393933271
1034,chr1:17800000-19170000,-0.325304133,0.744950903,28,1.913622214
1035,chr1:54300000-55340000,-0.384652347,0.700495005,21,2.031829513
1036,chr1:115490000-116330000,-0.371641704,0.710159634,18,1.866990912
1037,chr1:74270000-75200000,-0.326665251,0.743921085,19,2.101248374
1038,chr1:93840000-94340000,-0.306433448,0.759274644,11,1.612875307
1039,chr1:115490000-116160000,-0.143205425,0.886127945,15,1.850001694
1040,chr1:99210000-100160000,-0.302279471,0.762439026,20,1.703823021
1041,chr1:76590000-77590000,-0.086182149,0.931321621,21,1.844228349
1042,chr1:83530000-84320000,-0.545254144,0.585578738,17,1.923804993
1043,chr1:166810000-167520000,-0.153119963,0.878303673,15,1.946032909
1044,chr1:15850000-16820000,-0.702784475,0.482190074,20,2.041238081
1045,chr1:84360000-85240000,-0.163727731,0.869945486,18,1.900584381
1046,chr1:111400000-112320000,1.068314875,0.285378501,19,2.467806763
1047,chr1:198050000-198680000,-0.338602162,0.734909454,13,1.795034109
1048,chr1:158130000-159070000,0.095181286,0.924170834,20,2.016938907
1049,chr1:83670000-84310000,-0.57957672,0.562200096,14,1.888791115
1050,chr1:87590000-88460000,-0.222043988,0.824279641,19,1.965253166
1051,chr1:214860000-215720000,-0.347948027,0.727879216,18,1.765221261
1052,chr1:160610000-161120000,0.089263019,0.928872883,11,2.026418785
1053,chr1:60430000-61270000,-0.554731898,0.579078055,18,1.808554558
1054,chr1:32550000-33590000,0.065919846,0.94744164,21,2.037011754
1055,chr1:78030000-78460000,-0.349690512,0.726570975,10,1.511015234
1056,chr1:52500000-53660000,-0.184929305,0.853284486,24,1.952165089
1057,chr1:243500000-244480000,0.840595756,0.400574437,20,2.485690664
1058,chr1:161750000-162450000,0.714356904,0.475006513,14,2.292029068
1059,chr1:32860000-33560000,-0.144805118,0.884864741,15,1.96235805
1060,chr1:207240000-207690000,-0.267243398,0.789281764,10,1.650199181
1061,chr1:59170000-60250000,-0.449250877,0.65325069,22,2.068114345
1062,chr1:178480000-178980000,-0.491774037,0.622879092,11,1.761563684
1063,chr1:237080000-237760000,-0.439505336,0.660295417,15,1.920073383
1064,chr1:37920000-38470000,-0.313932218,0.75357252,12,1.884134858
1065,chr1:210610000-211340000,-0.1467046,0.883365187,15,1.908310149
1066,chr1:118620000-119580000,0.272415322,0.785302693,20,2.134837055
1067,chr1:25670000-26140000,-0.350502361,0.725961718,10,1.635637253
1068,chr1:65520000-66200000,-0.529855194,0.596212334,14,1.908167429
