,tad,lambdan,p-value,n,max.lambdan
2021,chr5:159860000-161100000,0.661655199,0.508192223,25,2.247863231
43,chr10:130820000-131970000,0.66142797,0.508337893,24,2.180701471
2352,chr7:12550000-13300000,-0.661150303,0.508515928,15,1.896812146
1930,chr4:21790000-22350000,-0.659911282,0.509310764,12,1.997242618
2588,chr8:128750000-129350000,-0.659704547,0.509443448,12,1.729526308
383,chr12:127390000-127860000,0.658827637,0.510006458,11,2.034933678
1933,chr4:55180000-55820000,0.658789025,0.510031256,14,1.848926098
912,chr19:11710000-12780000,0.657973615,0.510555086,22,2.016028141
2175,chr6:88520000-89630000,-0.657660615,0.510756236,23,2.404327853
1407,chr2:37310000-38990000,0.657658454,0.510757625,34,2.254064726
1656,chr3:50400000-51960000,0.657534544,0.510837267,32,2.332282102
1183,chr20:5490000-6030000,-0.657060326,0.511142128,12,2.115601275
2299,chr7:140200000-141490000,0.657039585,0.511155464,26,1.980545876
2384,chr7:38770000-39570000,-0.656335435,0.511608323,17,2.036257272
1266,chr22:33620000-35640000,0.65558816,0.512089146,41,2.952824145
171,chr11:131570000-132840000,-0.655396988,0.51221219,26,1.956200366
2527,chr8:125540000-126000000,0.655357142,0.512237839,10,1.845442292
1563,chr2:37620000-38100000,-0.654096582,0.513049583,10,2.00972908
1603,chr2:100150000-100860000,0.653941607,0.513149427,15,1.8212838
1776,chr3:63320000-63800000,0.65332529,0.513546592,10,1.741614263
134,chr11:15290000-16720000,-0.652707176,0.513945076,30,1.972358329
1679,chr3:70570000-71720000,-0.652471584,0.514096999,24,1.842571052
2254,chr6:105870000-106760000,0.652328854,0.51418905,19,1.874410387
941,chr19:18550000-19100000,-0.651549677,0.51469172,11,2.024949598
1,chr10:46940000-47760000,0.651466634,0.514745309,16,2.1121473
2054,chr5:105450000-106230000,0.65145917,0.514750125,16,2.104027821
1655,chr3:55440000-56340000,0.65123489,0.514894871,19,1.792132316
2488,chr8:106890000-107890000,-0.649051645,0.516304995,21,2.08335803
724,chr16:11040000-11470000,0.648997329,0.516340103,10,2.079005256
1314,chrX:65990000-67310000,-0.648982624,0.516349607,28,1.762103689
2278,chr6:92030000-92480000,0.648431429,0.516705948,10,1.791773698
49,chr10:64190000-64900000,0.648162807,0.516879655,15,1.91129083
1335,chrX:10140000-10680000,-0.648086575,0.516928957,12,1.740853216
1943,chr4:104920000-105780000,0.647288754,0.517445078,18,1.854592192
2361,chr7:96710000-97480000,-0.64663153,0.517870447,16,1.910607922
961,chr1:224680000-225470000,0.646010719,0.518272413,17,1.998721013
685,chr16:10310000-11020000,0.645556809,0.518566416,15,1.711686454
2176,chr6:144860000-146040000,0.644807197,0.519052137,24,1.938611085
2283,chr6:139690000-140310000,0.644178856,0.51945946,14,1.753635584
755,chr17:52990000-53590000,-0.643770113,0.519724517,13,1.790461641
901,chr19:45390000-46210000,-0.642752112,0.520384961,18,2.146006404
2658,chr9:88420000-88960000,0.642669311,0.520438699,12,1.914895402
1796,chr3:42960000-43550000,0.641847988,0.520971888,12,2.065414112
2625,chr9:122260000-123140000,-0.640956579,0.521550894,18,1.902028447
1529,chr2:235460000-236560000,-0.64033626,0.521954012,23,1.93410486
738,chr17:9730000-10650000,0.639536785,0.522473791,19,2.042527344
70,chr10:15250000-15860000,0.639506652,0.522493388,13,1.842378821
1261,chr21:36100000-36780000,0.639467474,0.522518866,14,2.058822451
352,chr12:2150000-2730000,-0.638938379,0.52286302,12,1.759407679
1464,chr2:9280000-10840000,0.638362977,0.523237426,32,2.290111704
950,chr1:208270000-209450000,-0.637814437,0.523594481,24,1.867900943
1268,chr22:25460000-26780000,-0.637234308,0.523972233,27,1.935669541
67,chr10:121710000-122560000,0.637033003,0.524103347,18,1.868916429
92,chr10:107520000-108000000,-0.636886151,0.524199004,10,1.807296809
1227,chr20:22670000-23320000,0.635333012,0.525211248,14,1.992338795
561,chr14:91990000-92430000,0.63529057,0.525238923,10,1.933377013
200,chr11:12960000-13410000,-0.635126251,0.525346077,10,2.019232787
1238,chr21:28140000-30130000,0.634610928,0.525682199,41,2.063305275
318,chr12:58910000-59560000,-0.634393561,0.52582401,14,1.972162546
388,chr13:68820000-69950000,-0.633928211,0.526127674,23,2.039589215
2172,chr6:25150000-26010000,-0.633462288,0.5264318,18,2.227624616
143,chr11:6800000-7820000,-0.633119799,0.526655414,21,2.012322381
510,chr14:76140000-77140000,0.632224148,0.52724042,21,1.89273071
953,chr1:17420000-19190000,-0.632061184,0.527346898,36,2.347492966
2224,chr6:99760000-100270000,0.630970583,0.528059759,11,2.0470938
158,chr11:84430000-85280000,-0.630929021,0.528086935,18,2.005988885
10,chr10:13390000-15200000,-0.630779754,0.528184543,37,2.468696653
1845,chr4:121000000-122030000,-0.629007889,0.529343891,21,1.82063604
17,chr10:120780000-121670000,0.628598395,0.529612011,19,1.930692037
766,chr17:60730000-61480000,-0.628487847,0.529684406,16,1.850261817
324,chr12:104760000-105490000,-0.628212297,0.529864875,15,2.130508284
1553,chr2:145830000-146550000,0.628144852,0.529909053,15,1.833011747
1154,chr1:41980000-42570000,-0.628077153,0.529953399,13,1.845066809
1958,chr4:2010000-2460000,-0.62800308,0.530001922,10,2.016828399
943,chr19:52770000-53460000,-0.626474358,0.531003851,15,1.889746026
240,chr12:86420000-88390000,0.626142366,0.531221566,40,1.874651416
1420,chr2:170290000-171760000,0.625911835,0.531372771,31,2.324026481
2187,chr6:142980000-143760000,-0.625809622,0.53143982,17,1.965733959
2315,chr7:11430000-12430000,-0.624482843,0.532310535,21,1.906498996
608,chr15:71110000-72020000,0.624372065,0.532383267,19,2.067684685
2496,chr8:71660000-72700000,-0.623929933,0.532673601,21,1.740058262
2393,chr7:83600000-84140000,0.623891091,0.532699111,11,1.920286648
644,chr15:64460000-64980000,-0.622969356,0.53330466,11,1.831053823
807,chr17:72950000-73770000,0.621021736,0.534585322,17,1.737412028
2017,chr5:119160000-119900000,-0.619173334,0.535802176,15,1.783951725
2330,chr7:147950000-148690000,-0.61908769,0.535858593,15,2.138636955
2312,chr7:120620000-121660000,0.61882289,0.536033041,22,2.220423866
767,chr17:75320000-76070000,-0.616612846,0.53749012,16,1.851884008
490,chr14:70240000-71320000,-0.61649591,0.537567271,23,2.147957725
604,chr15:99020000-99630000,-0.616290552,0.537702774,13,2.047937683
1467,chr2:171090000-171760000,-0.615748709,0.538060384,15,1.820527815
2533,chr8:118380000-119470000,0.615122915,0.53847355,23,2.099236362
42,chr10:100210000-101080000,0.614041407,0.539187966,18,1.753359444
358,chr12:52520000-53390000,-0.61302069,0.539862659,18,1.818513116
1140,chr1:90560000-91060000,0.610807207,0.541327222,11,1.722232567
1108,chr1:53710000-54230000,-0.610373798,0.541614221,11,1.724167104
476,chr14:62670000-63560000,-0.610327257,0.541645044,19,1.930395718
2003,chr5:87030000-87980000,0.609970079,0.541881628,20,1.955583106
2343,chr7:92210000-92700000,-0.609858293,0.541955683,10,1.80255603
1561,chr2:13310000-14070000,0.607763001,0.543344672,16,2.09761191
1810,chr3:41360000-41910000,-0.607676891,0.543401793,12,1.89658686
1528,chr2:171230000-171720000,-0.607289806,0.543658603,11,1.63175914
86,chr10:28920000-29620000,0.606244567,0.544352363,15,1.723968151
1704,chr3:98740000-99490000,-0.605732158,0.544692626,16,1.769155697
952,chr1:14370000-15420000,0.605391073,0.544919181,22,2.188032599
2439,chr7:117380000-117810000,0.603857339,0.545938494,10,1.834691599
917,chr19:44330000-45040000,0.603699054,0.546043743,15,2.087127918
1053,chr1:60430000-61270000,-0.60304635,0.546477855,18,1.808554558
633,chr15:59990000-60610000,-0.602766709,0.546663897,14,1.716447027
578,chr15:101830000-102510000,0.601696319,0.547376301,15,2.242545976
505,chr14:96000000-96950000,0.601181106,0.547719367,19,1.994223181
2566,chr8:140670000-141420000,-0.601126686,0.54775561,16,1.983116657
1208,chr20:52840000-53270000,-0.600011316,0.548498694,10,1.668112884
1228,chr20:30720000-31260000,0.599424609,0.548889771,12,1.961766315
322,chr12:90690000-91280000,-0.599344875,0.548942929,13,1.754647462
1283,chr22:47600000-48900000,0.599108187,0.549100743,26,2.093238649
2289,chr7:157510000-158320000,-0.598867077,0.549261527,17,1.845275214
183,chr11:93560000-94660000,0.597377113,0.550255631,23,2.117821709
949,chr1:71560000-72530000,0.597198793,0.550374665,20,1.87910299
594,chr15:53070000-54040000,0.59704564,0.550476909,20,1.974914789
1016,chr1:196070000-196650000,0.596316758,0.550963638,12,1.848244762
2173,chr6:33400000-34120000,-0.595925432,0.551225043,15,1.924080404
1900,chr4:166420000-167040000,0.595451546,0.551541679,13,1.989646945
2516,chr8:27690000-28190000,-0.59526752,0.551664663,11,1.893237349
931,chr19:56190000-56870000,-0.595149431,0.551743589,15,1.859719698
1184,chr20:11600000-12810000,-0.59503558,0.551819688,25,1.676983979
1526,chr2:152410000-152870000,-0.594807849,0.55197192,10,1.864401723
2418,chr7:28400000-28900000,-0.594630755,0.552090318,10,1.932738398
349,chr12:1220000-1700000,0.594147275,0.552413614,10,1.768403666
2311,chr7:20800000-22110000,0.594017548,0.552500376,27,1.951522309
725,chr16:66390000-66900000,0.593358901,0.552940988,11,1.599308075
963,chr1:174200000-174960000,0.593058379,0.553142083,16,1.863755616
2458,chr8:139740000-141420000,-0.592524599,0.553499354,35,2.032609522
598,chr15:91840000-92620000,0.59184139,0.553956804,17,2.149507179
1548,chr2:136640000-137150000,0.591624865,0.55410182,11,1.911838507
280,chr12:28200000-28780000,0.590674936,0.554738245,12,1.844634713
80,chr10:33600000-34380000,-0.590288846,0.554997016,16,2.032462628
702,chr16:86080000-87330000,-0.590015144,0.555180497,26,2.202075804
1539,chr2:8950000-9530000,0.589672699,0.555410102,12,1.997606565
1137,chr1:229790000-230450000,-0.589321847,0.555645392,14,1.757950211
403,chr13:78700000-79920000,0.58925892,0.555687598,25,2.062547887
166,chr11:123630000-124460000,-0.588129233,0.556445553,18,1.885514527
2613,chr9:76260000-77240000,-0.586918298,0.55725858,20,1.799567594
1178,chr20:47230000-47850000,-0.586738273,0.557379499,13,1.96788187
831,chr18:6960000-8440000,-0.586658103,0.557433352,30,2.151070794
1164,chr1:172710000-173160000,-0.586200009,0.557741116,10,1.858772355
2603,chr9:99450000-100380000,0.585950733,0.557908623,19,2.188600559
305,chr12:82030000-82720000,-0.585731707,0.558055823,15,1.88194472
2048,chr5:80710000-81560000,0.585696233,0.558079666,18,2.172649828
681,chr16:75990000-76730000,0.585548953,0.558178661,16,2.038980716
2587,chr8:129400000-129940000,0.585060146,0.558507276,11,1.931459594
1781,chr3:47460000-48220000,0.585025891,0.558530308,16,1.684464434
1738,chr3:30050000-30770000,0.584938161,0.558589298,15,1.713281413
1505,chr2:38130000-38750000,0.584598014,0.558818043,13,1.735704592
2230,chr6:106780000-107330000,-0.584401482,0.55895023,12,1.754536019
1794,chr3:160670000-161160000,-0.584159048,0.55911331,11,1.889023336
1566,chr2:118960000-119610000,-0.583903609,0.559285165,14,1.677658958
1169,chr1:36320000-36920000,0.583806128,0.559350755,13,1.937331539
1605,chr2:23400000-23910000,-0.582277671,0.560379663,11,1.868681083
2327,chr7:149980000-150700000,-0.581551141,0.560869062,15,1.724148385
55,chr10:6770000-7830000,0.581303781,0.561035733,22,2.298425411
2344,chr7:22560000-23210000,-0.580750255,0.561408786,14,1.983863603
936,chr19:33080000-33600000,0.580727881,0.561423868,11,1.836880501
627,chr15:40800000-41700000,0.580710717,0.561435438,18,1.899069366
927,chr19:13380000-13830000,-0.57995182,0.561947109,10,1.993140966
1895,chr4:151190000-151990000,0.579478221,0.562266538,17,2.083482995
1438,chr2:64200000-65270000,-0.579377473,0.562334501,22,2.023687369
148,chr11:10800000-12010000,0.579285797,0.562396347,25,1.934368226
1172,chr20:60750000-61480000,0.579240796,0.562426707,15,1.966046463
463,chr13:20750000-21490000,-0.578600445,0.562858805,15,1.727277971
125,chr11:35560000-36540000,0.57835766,0.563022673,20,2.20481982
708,chr16:12980000-13960000,-0.578094325,0.563200438,21,2.101660719
2445,chr8:79350000-80450000,0.576323532,0.56439652,22,1.853901553
673,chr16:9250000-10290000,-0.576126354,0.564529779,21,1.961195295
1806,chr3:72410000-72880000,-0.575797286,0.564752209,10,1.84208015
543,chr14:89490000-90380000,0.575626486,0.564867674,19,2.112200938
525,chr14:93330000-94100000,0.575446418,0.564989419,16,1.850898435
1020,chr1:101980000-102930000,-0.574928603,0.565339584,20,1.757159464
2093,chr5:36050000-36690000,0.57443705,0.565672087,13,1.80885712
1216,chr20:16790000-17420000,-0.573989977,0.565974584,14,1.837219665
534,chr14:56950000-57790000,0.57362829,0.566219364,17,1.903523536
1068,chr1:65520000-66200000,-0.573104699,0.566573806,14,1.908167429
1982,chr5:39570000-40750000,-0.572887396,0.566720939,24,1.844308882
811,chr17:3570000-4030000,-0.572684533,0.566858312,10,1.922464073
2465,chr8:40090000-41260000,-0.572527148,0.566964899,25,1.947038735
2614,chr9:124850000-125580000,-0.572395437,0.567054107,15,1.772670408
1502,chr2:79480000-80140000,-0.571687367,0.567533794,14,1.756543974
636,chr15:71140000-71720000,0.571631506,0.567571646,13,2.02672611
935,chr19:35550000-36120000,-0.570445524,0.568375561,12,1.899802414
1363,chrX:39110000-40380000,0.569846105,0.568782081,26,2.123848573
269,chr12:108060000-108900000,0.569738342,0.568855181,17,1.837387517
988,chr1:176860000-177940000,0.569690891,0.56888737,22,1.929595843
942,chr19:45390000-45890000,0.56827986,0.569844952,11,2.020609773
357,chr12:76450000-76950000,0.568176889,0.569914863,10,1.882239816
321,chr12:62640000-63220000,0.566785971,0.570859603,13,2.283629275
2336,chr7:21200000-22110000,0.565923658,0.571445678,19,1.711128467
1628,chr3:185440000-186490000,0.565780238,0.571543182,22,2.114704178
506,chr14:99910000-100680000,-0.565031546,0.572052307,16,1.93827427
479,chr14:64050000-64810000,0.564834119,0.572186598,16,1.999340779
493,chr14:50050000-51320000,-0.564003388,0.572751826,26,2.446463563
2470,chr8:46840000-47770000,0.563443941,0.573132623,20,1.960312162
833,chr18:39620000-41040000,0.562776123,0.573587341,29,2.161170687
1883,chr4:142150000-142960000,-0.561740693,0.574292705,17,1.910493927
1797,chr3:178130000-178680000,-0.561602971,0.574386556,12,1.634200211
1819,chr4:120990000-122270000,0.560544659,0.575107987,27,1.983429549
1035,chr1:54300000-55340000,-0.55991611,0.57553666,21,2.031829513
2211,chr6:129100000-129690000,0.559559356,0.575780034,12,1.756287824
1391,chrX:117480000-117950000,0.558674808,0.576383675,10,1.926765466
1941,chr4:82320000-82780000,-0.557944414,0.576882342,10,1.716255111
803,chr17:1000000-1540000,-0.557650335,0.577083178,11,1.806420293
1098,chr1:101360000-101930000,0.554923728,0.578946831,12,1.716478581
780,chr17:55190000-55830000,-0.552740258,0.580441282,14,1.953033672
2342,chr7:86890000-87840000,-0.552350021,0.580708566,20,1.970134293
1041,chr1:76590000-77590000,0.552129467,0.580859654,21,1.844228349
1267,chr22:29710000-31720000,-0.551187656,0.581505041,41,2.14125653
1042,chr1:83530000-84320000,-0.551124129,0.581548585,17,1.923804993
396,chr13:30040000-31650000,0.551108799,0.581559094,33,2.196820281
2170,chr6:14160000-15630000,0.550879588,0.581716221,30,2.538231785
1367,chrX:84350000-84810000,0.550685839,0.581849054,10,1.698923351
583,chr15:79580000-80530000,-0.550048772,0.582285922,20,1.88898128
2087,chr5:168080000-169000000,-0.549586879,0.58260276,19,1.967219563
1694,chr3:130750000-131940000,-0.549359789,0.582758564,24,2.017991682
2357,chr7:127290000-127950000,0.548325227,0.583468608,14,2.084204527
618,chr15:90830000-91470000,0.548012172,0.583683545,14,2.005291476
1126,chr1:44550000-45120000,0.547985733,0.583701699,12,1.75021428
1511,chr2:27920000-28700000,0.547862587,0.58378626,16,1.925263496
1619,chr2:63290000-63770000,0.547674857,0.583915179,11,1.61686257
951,chr1:216910000-218360000,-0.54760357,0.583964138,30,1.87988486
1345,chrX:7950000-8700000,0.547215774,0.5842305,15,1.864529503
7,chr10:38100000-38670000,0.546207436,0.584923355,12,1.70301414
498,chr14:87470000-88170000,-0.546059189,0.585025252,15,1.848946436
9,chr10:45730000-46320000,0.545090289,0.585691421,13,1.916518567
2622,chr9:86980000-88230000,-0.544826711,0.585872706,26,1.849535905
1186,chr20:49570000-50270000,-0.544555034,0.586059588,15,2.111289428
1365,chrX:77790000-78700000,-0.543916291,0.586499078,19,1.794106365
2391,chr7:110720000-111220000,-0.543400744,0.586853913,11,1.957731139
2396,chr7:17000000-17610000,-0.543388348,0.586862447,13,2.006640942
515,chr14:75580000-76030000,-0.543284416,0.586933993,10,1.82873785
1712,chr3:168760000-169450000,-0.542949716,0.587164424,14,1.721457509
726,chr16:49420000-49970000,-0.542000515,0.587818151,12,1.968543157
2624,chr9:138720000-139160000,-0.53962668,0.589454513,10,1.903774061
243,chr12:33180000-34140000,-0.539218193,0.589736309,20,1.913695782
1984,chr5:149820000-151150000,0.538527069,0.590213222,27,2.156938937
2144,chr6:26600000-27070000,-0.538302393,0.5903683,10,1.728795394
302,chr12:102290000-103200000,-0.537964188,0.590601773,19,2.09407365
1737,chr3:160280000-161160000,-0.537371593,0.591010961,19,1.817654649
2420,chr7:158390000-159120000,0.536172625,0.591839251,16,1.805937625
667,chr16:82270000-83570000,-0.535386567,0.592382577,27,1.68831064
2183,chr6:122980000-123670000,-0.535159168,0.592539799,15,1.943749192
1054,chr1:32550000-33590000,0.534974902,0.592667212,21,2.037011754
2590,chr9:82810000-85650000,0.534963239,0.592675277,57,2.270661976
1678,chr3:4350000-5240000,0.533615713,0.593607435,18,2.07746678
1394,chr2:103440000-105580000,-0.533053752,0.593996372,44,1.921201163
1081,chr1:158470000-159060000,0.532704461,0.594238178,13,2.010175985
1198,chr20:24940000-25400000,-0.532270428,0.59453871,10,1.81452143
645,chr15:53070000-53520000,-0.532111716,0.594648624,10,1.788010946
1764,chr3:53380000-53950000,-0.532081038,0.59466987,12,1.904226941
472,chr13:43740000-44410000,-0.531899821,0.594795381,15,1.711230474
313,chr12:64210000-64780000,0.531510142,0.595065315,12,1.849966469
1167,chr1:6070000-6540000,0.531361881,0.595168031,10,1.932620545
2657,chr9:31100000-31700000,0.531093935,0.595353687,12,1.999581296
1853,chr4:103340000-104060000,-0.531087411,0.595358207,16,1.970900373
141,chr11:60530000-61190000,-0.530680727,0.595640044,14,1.842563463
2442,chr8:58300000-59350000,-0.530524199,0.595748536,21,1.7173023
2207,chr6:1560000-2720000,-0.528393696,0.597226112,24,1.90084325
2349,chr7:31780000-32440000,-0.527733778,0.597684126,14,1.591064356
2076,chr5:126860000-127530000,0.527305237,0.597981638,14,2.080782276
1896,chr4:40030000-40870000,0.526861379,0.598289855,18,2.00085484
1330,chrX:53260000-54050000,0.526423414,0.598594051,16,2.004648933
647,chr15:58010000-58480000,0.525952263,0.598921375,10,1.758654936
2065,chr5:96080000-96510000,-0.525425806,0.599287218,10,1.619786841
1643,chr3:16600000-17900000,0.525028299,0.599563519,26,2.323945297
1490,chr2:209240000-210100000,-0.524592385,0.599866581,18,1.817543211
966,chr1:87580000-89060000,0.524540845,0.599902418,31,2.291393963
722,chr16:86590000-87310000,-0.524383963,0.600011509,16,1.834481232
2348,chr7:25900000-26540000,0.524271599,0.600089648,13,1.866074206
513,chr14:102830000-103860000,0.523507026,0.600621463,22,2.083638569
1359,chrX:8780000-9740000,0.523436195,0.600670742,20,1.83115037
1061,chr1:59170000-60250000,-0.523359,0.60072445,22,2.068114345
995,chr1:192410000-193010000,0.523240594,0.600806836,13,1.914240339
539,chr14:99940000-100390000,-0.522729561,0.601162464,10,2.017981111
1431,chr2:98360000-98990000,0.521200026,0.602227436,13,2.04470023
893,chr19:15130000-16330000,-0.520053024,0.603026619,25,1.967066097
340,chr12:17160000-17800000,0.519762849,0.603228876,13,1.794317247
2397,chr7:111390000-112110000,-0.519750892,0.603237211,16,1.704226763
2104,chr5:1170000-1650000,0.519538887,0.603385002,10,1.843209132
792,chr17:68760000-69420000,-0.519434808,0.603457563,14,1.846666349
630,chr15:69760000-70840000,0.51925955,0.603579757,22,1.849714181
1204,chr20:21700000-22240000,0.518461088,0.604136603,11,1.79361469
548,chr14:65620000-66210000,0.518061836,0.604415127,13,2.267614358
2616,chr9:77810000-78930000,-0.517933205,0.604504874,23,1.872585747
1615,chr2:148170000-148660000,-0.517924329,0.604511067,11,1.920551251
632,chr15:95190000-95720000,-0.517814833,0.604587468,12,1.97936992
1901,chr4:53870000-54770000,-0.517618569,0.604724423,19,2.16854992
1877,chr4:20780000-21470000,0.517611195,0.60472957,15,1.661208317
461,chr13:42240000-42710000,-0.517517635,0.604794861,11,1.82180812
2673,chr9:2210000-2800000,0.516164238,0.605739705,12,1.524907832
274,chr12:78520000-79770000,-0.516110195,0.605777448,26,1.972153025
146,chr11:44090000-45810000,0.5159538,0.605886677,36,2.189074666
2269,chr6:3270000-3720000,-0.515905448,0.605920449,10,1.764478413
781,chr17:56590000-57120000,-0.515831607,0.605972025,12,1.846162833
1091,chr1:224690000-225120000,0.515571671,0.606153601,10,1.659528913
159,chr11:109710000-110310000,0.515468468,0.606225699,13,1.723295
2572,chr8:143710000-144320000,0.515227606,0.606393981,13,1.767760384
888,chr18:77440000-78010000,0.513765885,0.607415682,13,1.800247184
1028,chr1:196720000-197370000,0.513641974,0.607502328,14,2.060667159
2425,chr7:5230000-5810000,-0.512225708,0.608493053,13,1.828672214
2303,chr7:97630000-98470000,0.511923192,0.608704766,18,1.858457471
1288,chr22:44340000-45060000,0.511596181,0.608933659,16,2.004514853
1846,chr4:78850000-79850000,0.511236553,0.609185426,20,2.218113842
2644,chr9:81060000-81860000,-0.511164594,0.609235808,17,1.716516512
386,chr13:114420000-115100000,-0.51043812,0.609744556,13,1.923753429
1218,chr20:56170000-56760000,-0.510434641,0.609746993,13,1.933253163
2139,chr6:124070000-125170000,0.509758352,0.610220767,23,1.766792438
756,chr17:40060000-40680000,0.50841231,0.611164221,13,1.818114043
1517,chr2:202090000-203100000,-0.507520015,0.611789997,21,2.124729741
2247,chr6:90620000-91220000,0.50739075,0.611880675,13,1.850028972
554,chr14:75310000-76120000,0.505439003,0.613250531,17,2.284012783
2554,chr8:9760000-10230000,-0.50532473,0.613330776,10,1.829608094
355,chr12:112290000-112870000,-0.504793318,0.613704009,13,1.78333986
2284,chr6:45390000-45890000,-0.503749586,0.614437359,11,1.765042304
1583,chr2:236670000-237110000,-0.503529184,0.614592267,10,1.638204515
748,chr17:7220000-8060000,0.503279697,0.614767639,18,1.980049702
2609,chr9:114390000-115610000,-0.502787496,0.615113686,26,2.204875252
2221,chr6:149340000-149840000,0.502048246,0.615633584,11,1.914425781
1871,chr4:12720000-13580000,-0.501286821,0.616169279,18,1.925995087
156,chr11:101260000-101900000,0.501188202,0.616238676,13,1.812937426
1032,chr1:45180000-45960000,0.500839125,0.616484348,17,1.854097347
27,chr10:109070000-110300000,0.500608369,0.616646772,25,1.732474014
1996,chr5:173810000-174870000,0.499833246,0.617192499,22,1.780930835
2474,chr8:76260000-77190000,0.499477306,0.61744317,19,1.874153564
2512,chr8:57210000-57850000,-0.499168123,0.617660949,13,1.719248631
2077,chr5:10250000-10760000,-0.498572706,0.618080437,11,1.970495726
508,chr14:22760000-23390000,0.498517155,0.618119581,13,1.774212647
131,chr11:34530000-35460000,-0.498433178,0.618178756,20,2.09586803
394,chr13:88710000-89750000,0.498296855,0.618274824,21,1.878885536
768,chr17:2640000-3430000,-0.498211214,0.618335179,17,1.787984487
858,chr18:19560000-20300000,-0.497570209,0.618787005,15,1.837568817
25,chr10:20050000-21060000,0.497065437,0.619142907,21,1.819301186
495,chr14:45870000-46810000,-0.496704303,0.619397588,20,2.113996946
1861,chr4:156880000-157980000,-0.49592781,0.619945344,23,1.989149427
2437,chr7:65990000-66470000,-0.495152641,0.620492377,11,1.757167187
136,chr11:105930000-107120000,-0.494826698,0.620722457,25,1.73643446
684,chr16:34170000-35280000,-0.493222961,0.621855056,23,1.894546799
2377,chr7:93400000-94020000,-0.493167201,0.621894451,13,1.836529903
1696,chr3:88250000-89170000,0.492314049,0.62249735,19,1.95089742
311,chr12:120970000-121680000,-0.492004902,0.622715879,15,2.050576365
497,chr14:91330000-91930000,-0.491265925,0.623238377,13,1.677132619
1219,chr20:33400000-34020000,0.491096758,0.623358014,13,1.646691466
1006,chr1:100210000-101350000,0.491076125,0.623372607,23,2.402705103
2249,chr6:88960000-89590000,-0.490798655,0.623568861,13,2.025836018
2075,chr5:87420000-87980000,-0.490651258,0.623673126,12,1.694835754
1784,chr3:17930000-18380000,0.490646067,0.623676798,10,1.812381619
1793,chr3:9850000-10360000,-0.490459631,0.623808689,11,1.88176703
2318,chr7:15270000-16110000,0.490302134,0.623920117,18,1.602609689
130,chr11:110320000-111370000,0.489588536,0.62442509,22,1.915474611
1691,chr3:192210000-193290000,0.489505081,0.624484158,22,1.954770717
978,chr1:49390000-50790000,-0.489314414,0.624619118,29,1.805087319
662,chr16:74480000-75680000,-0.489059078,0.624799872,25,1.902058218
2151,chr6:158580000-159560000,-0.488733145,0.625030635,21,1.812184556
907,chr19:54970000-55570000,-0.488358454,0.625295964,13,1.987350341
1077,chr1:244690000-245230000,-0.488296564,0.625339795,12,1.840035884
426,chr13:60240000-61010000,0.487968874,0.625571889,17,2.148121691
2272,chr6:86460000-86920000,0.487751091,0.625726158,10,1.839025646
2620,chr9:129600000-130690000,-0.486798166,0.62640137,22,2.092462849
2345,chr7:44010000-45180000,0.486307153,0.626749408,24,2.089283434
233,chr11:113160000-113610000,-0.485886426,0.627047693,10,1.865461645
379,chr12:117150000-117620000,-0.485406887,0.627387748,10,1.849479317
1121,chr1:41490000-41930000,-0.485086014,0.627615333,10,1.761420674
1107,chr1:38490000-39300000,-0.484760984,0.627845902,17,1.819135486
250,chr12:37850000-38480000,-0.484680467,0.627903025,13,1.805741074
1202,chr20:20030000-20590000,0.484490064,0.628038115,12,1.751741792
239,chr12:60280000-62590000,-0.484481998,0.628043837,47,1.938973839
1967,chr5:49650000-50140000,-0.483270148,0.628903933,10,1.93579028
109,chr10:12270000-12750000,0.482696271,0.629311411,10,1.79867514
752,chr17:3750000-4840000,0.482165545,0.629688351,22,1.9901732
1916,chr4:155720000-156290000,-0.481268566,0.630325635,12,1.925211086
556,chr14:92530000-93250000,0.481188483,0.630382546,15,2.035479015
265,chr12:109600000-110280000,-0.48030087,0.63101347,14,1.668270818
537,chr14:68290000-69310000,-0.48023175,0.631062613,22,1.966536389
853,chr18:44570000-45290000,-0.479490002,0.631590079,15,1.651744015
435,chr13:46070000-46920000,0.479355718,0.63168559,18,2.122897236
1886,chr4:3540000-4210000,0.478606671,0.632218471,15,1.917134619
2501,chr8:108860000-109740000,-0.478343214,0.632405944,18,2.000129628
108,chr10:13640000-14220000,-0.478292038,0.632442362,13,1.949740081
2047,chr5:65570000-66060000,0.478257114,0.632467216,11,1.840135486
2068,chr5:136960000-137480000,-0.478080428,0.632592962,11,1.772064898
1194,chr20:13090000-13790000,-0.477585057,0.632945569,15,2.141893598
2423,chr7:40990000-41740000,-0.476498355,0.633719379,16,1.805497575
2160,chr6:50760000-51910000,-0.476308866,0.63385435,24,1.935037163
1309,chrX:149110000-149880000,-0.476204578,0.633928638,16,1.948291248
892,chr19:13230000-14630000,-0.476081558,0.634016275,29,2.373915166
2402,chr7:87850000-88470000,0.4757302,0.634266603,13,1.731566724
31,chr10:22270000-23380000,0.475713492,0.634278507,23,2.083739907
921,chr19:47780000-48290000,0.475234156,0.634620084,11,1.741232069
668,chr16:70840000-71420000,-0.474777889,0.634945295,13,1.790442162
2161,chr6:86410000-87690000,0.474483187,0.635155384,26,1.853875501
2536,chr8:74190000-74980000,0.473908808,0.635564938,17,1.871743601
