,tad,lambdan,p-value,n,max.lambdan
446,chr22:27130000-28180000,-2.51E-15,1,11,2.016300655
447,chr22:36920000-37920000,2.67E-15,1,11,1.664697686
448,chr22:47600000-48900000,-2.67E-15,1,13,1.872465362
449,chr22:34530000-35620000,8.48E-15,1,12,1.802038644
450,chrX:62470000-64740000,-1.88E-15,1,24,2.085451844
451,chrX:144430000-146910000,-1.57E-16,1,26,1.934613685
452,chrX:120770000-122170000,-2.51E-15,1,15,1.795828196
453,chrX:22070000-23430000,1.73E-15,1,15,1.799739567
454,chrX:43770000-45090000,9.42E-16,1,14,2.612714625
455,chrX:65990000-67310000,7.85E-16,1,15,1.714699944
456,chrX:2800000-3740000,1.10E-15,1,10,1.707368056
457,chrX:112310000-113330000,6.28E-16,1,11,1.577886396
458,chrX:21970000-23650000,-6.28E-16,1,18,1.644687599
459,chrX:137840000-139090000,3.14E-16,1,13,1.998580064
460,chrX:33400000-34340000,-3.14E-16,1,10,1.877074409
461,chrX:75490000-76640000,-6.28E-16,1,13,1.775589094
462,chrX:38500000-40390000,-1.73E-15,1,19,1.822297758
463,chrX:20540000-21740000,3.14E-16,1,13,1.615458655
464,chrX:20550000-21530000,-1.10E-15,1,11,1.559752014
465,chrX:32380000-33350000,3.14E-16,1,11,1.936504418
466,chrX:14060000-15300000,-7.85E-16,1,13,1.752858512
467,chrX:64750000-65960000,-4.71E-16,1,13,1.959082452
468,chrX:41630000-43420000,1.57E-16,1,19,1.928837008
469,chrX:106100000-107330000,-1.73E-15,1,13,1.769033906
470,chrX:45180000-46260000,2.36E-15,1,12,1.972240871
471,chrX:67710000-68610000,7.85E-16,1,10,1.819091608
472,chrX:110940000-112190000,-2.20E-15,1,13,1.662826774
473,chrX:15690000-16720000,1.10E-15,1,12,1.940765388
474,chrX:73790000-74870000,1.26E-15,1,12,1.608861733
475,chrX:136290000-137140000,-6.28E-16,1,10,1.691481081
476,chrX:18400000-19360000,-1.57E-16,1,10,1.750181164
477,chrX:8780000-9740000,3.14E-16,1,11,1.756538824
478,chrX:95930000-96970000,3.14E-16,1,11,1.732146204
479,chrX:39110000-40380000,1.57E-15,1,13,1.832276649
480,chrX:77790000-78700000,1.57E-16,1,10,1.632578764
481,chr2:15770000-16690000,0,1,10,1.96805465
482,chr2:103440000-105580000,4.55E-15,1,22,1.933341644
483,chr2:228750000-230550000,2.67E-15,1,19,1.890685145
484,chr2:129540000-130640000,-1.88E-15,1,12,1.811652925
485,chr2:133010000-134410000,4.71E-16,1,15,1.685186107
486,chr2:66610000-68250000,-1.26E-15,1,17,2.225978066
487,chr2:164140000-165280000,-7.85E-16,1,12,1.794109341
488,chr2:29050000-30300000,1.88E-15,1,13,2.281670006
489,chr2:129440000-130620000,2.20E-15,1,13,1.939723232
490,chr2:29150000-30300000,7.85E-16,1,12,2.231667023
491,chr2:203240000-204730000,1.26E-15,1,16,2.10503821
492,chr2:129470000-130460000,7.85E-16,1,11,1.956618839
493,chr2:237170000-238320000,-3.77E-15,1,13,1.701274025
494,chr2:37310000-38990000,4.40E-15,1,17,2.061160866
495,chr2:172400000-173580000,1.26E-15,1,12,2.135254609
496,chr2:105940000-107200000,-1.57E-15,1,13,2.068554748
497,chr2:133000000-134590000,1.57E-15,1,16,1.711343106
498,chr2:164000000-165370000,3.77E-15,1,14,1.904569579
499,chr2:107240000-108430000,-4.24E-15,1,13,1.719959289
500,chr2:201720000-203120000,-1.57E-16,1,15,2.217620645
501,chr2:166190000-167020000,1.10E-15,1,10,1.758281597
502,chr2:156810000-158090000,6.28E-16,1,13,1.844733136
503,chr2:220570000-222840000,1.26E-15,1,24,1.99041942
504,chr2:62660000-64100000,-3.14E-15,1,15,2.030218625
505,chr2:170290000-171760000,9.42E-16,1,16,2.135916035
506,chr2:37360000-38760000,-1.26E-15,1,15,2.071951929
507,chr2:226540000-227970000,-9.42E-16,1,15,2.172108109
508,chr2:34230000-35360000,-4.71E-16,1,12,1.694526971
509,chr2:129080000-130640000,3.14E-16,1,17,1.850239972
510,chr2:118770000-120060000,7.85E-16,1,14,1.838915863
511,chr2:137190000-138600000,3.14E-15,1,15,1.818565059
512,chr2:199170000-200470000,7.85E-16,1,14,1.927571183
513,chr2:204930000-206810000,6.28E-16,1,20,1.901726265
514,chr2:207020000-208390000,-4.71E-16,1,14,1.73286634
515,chr2:189380000-190290000,-7.85E-16,1,10,1.746016612
516,chr2:217550000-218590000,3.14E-16,1,11,2.064936941
517,chr2:73450000-74820000,-7.85E-16,1,15,1.750635103
518,chr2:190510000-191690000,3.93E-15,1,12,2.124077632
519,chr2:64200000-65270000,-1.73E-15,1,11,1.527952961
520,chr2:150450000-152100000,-2.98E-15,1,17,1.857658163
521,chr2:101930000-103110000,6.28E-16,1,13,1.880358935
522,chr2:239910000-240940000,1.41E-15,1,11,1.738052046
523,chr2:191900000-193050000,-1.57E-16,1,12,1.655243757
524,chr2:44220000-45780000,-3.14E-16,1,16,2.128719007
525,chr2:36060000-36990000,-1.41E-15,1,10,1.554574162
526,chr2:122700000-124250000,3.14E-16,1,16,2.003933035
527,chr2:173800000-175260000,0,1,15,2.22733828
528,chr2:170790000-171750000,-1.41E-15,1,11,1.94737547
529,chr2:219040000-220250000,-4.71E-16,1,13,1.815234677
530,chr2:241780000-243080000,-6.28E-16,1,14,2.032637982
531,chr2:84650000-85540000,1.26E-15,1,10,2.199825804
532,chr2:180960000-181830000,-6.28E-16,1,10,2.033736588
533,chr2:190510000-191860000,4.08E-15,1,14,2.021774985
534,chr2:197610000-198640000,1.88E-15,1,11,1.938871102
535,chr2:226580000-227680000,-1.10E-15,1,12,1.907041111
536,chr2:62660000-63800000,-2.04E-15,1,12,2.119701649
537,chr2:9280000-10840000,9.42E-16,1,17,2.080472265
538,chr2:160920000-161900000,3.14E-15,1,10,1.64263099
539,chr2:60970000-62110000,-6.28E-16,1,13,2.299119617
540,chr2:44220000-45190000,-3.14E-16,1,10,1.528532064
541,chr2:71750000-72970000,9.42E-16,1,13,1.822550195
542,chr2:212580000-213440000,-1.10E-15,1,10,1.740488075
543,chr2:68290000-69180000,2.83E-15,1,10,1.871342691
544,chr2:21630000-22510000,6.28E-16,1,10,1.724653967
545,chr2:155260000-156170000,-3.14E-16,1,10,1.985900982
546,chr2:13190000-14680000,3.14E-15,1,16,2.50833276
547,chr2:134620000-135670000,-1.73E-15,1,11,1.848668395
548,chr2:7220000-8910000,1.10E-15,1,18,2.721944446
549,chr2:9540000-10830000,-3.14E-16,1,14,1.889631686
550,chr2:127830000-128990000,0,1,12,1.959055236
551,chr2:45830000-47130000,-3.45E-15,1,14,1.904924956
552,chr2:69580000-70520000,4.55E-15,1,11,1.695177373
553,chr2:147770000-148670000,0,1,10,1.923707875
554,chr2:32960000-33830000,-1.41E-15,1,10,1.837306485
555,chr2:11930000-13150000,-1.26E-15,1,13,1.698593313
556,chr2:144240000-145380000,2.36E-15,1,12,1.850128163
557,chr2:203230000-204320000,1.57E-16,1,12,1.668866585
558,chr2:700000-1780000,-6.28E-16,1,11,1.827246844
559,chr2:230630000-231670000,4.71E-16,1,11,1.918225669
560,chr2:75940000-76860000,1.73E-15,1,10,1.913332719
561,chr2:138630000-139580000,-1.88E-15,1,10,2.022257777
562,chr2:202090000-203100000,1.26E-15,1,11,2.086107623
563,chr2:235460000-236560000,-3.93E-15,1,12,1.748507621
564,chr2:46200000-47130000,1.41E-15,1,10,1.841735096
565,chr2:221530000-222450000,-4.40E-15,1,10,1.662652038
566,chr3:79540000-81280000,4.71E-16,1,18,1.633243704
567,chr3:165570000-167060000,-2.83E-15,1,16,1.617925935
568,chr3:20380000-22010000,2.67E-15,1,18,1.882780437
569,chr3:84510000-85670000,1.26E-15,1,12,1.773859361
570,chr3:57090000-58470000,-3.45E-15,1,15,1.888793413
571,chr3:77470000-78680000,3.14E-16,1,13,1.732301047
572,chr3:185440000-186490000,9.42E-16,1,11,1.899296432
573,chr3:155680000-156950000,-1.26E-15,1,14,2.160571602
574,chr3:64520000-65630000,-4.71E-15,1,12,2.076852854
575,chr3:103930000-105080000,1.57E-15,1,12,2.116787488
576,chr3:74210000-75190000,-1.88E-15,1,10,1.540781186
577,chr3:56620000-58280000,0,1,17,1.948630249
578,chr3:132400000-133650000,-1.73E-15,1,13,1.897979861
579,chr3:102360000-103500000,3.14E-16,1,12,1.456850905
580,chr3:134310000-135290000,-2.20E-15,1,10,1.944006463
581,chr3:186930000-188870000,6.28E-16,1,20,1.808546871
582,chr3:64510000-65730000,-2.51E-15,1,13,1.805781603
583,chr3:169480000-170580000,-3.14E-16,1,12,2.175655965
584,chr3:132420000-133830000,1.57E-16,1,15,1.849978943
585,chr3:56630000-58150000,-9.42E-16,1,16,1.962224519
586,chr3:16600000-17900000,-2.51E-15,1,13,2.010927494
587,chr3:147030000-148270000,-1.57E-16,1,13,1.934755965
588,chr3:188930000-190180000,9.42E-16,1,13,2.138741138
589,chr3:107230000-108300000,-6.28E-15,1,11,1.869729589
590,chr3:54790000-56520000,1.26E-15,1,19,1.818363795
591,chr3:113840000-115550000,-2.20E-15,1,18,2.599321692
592,chr3:190780000-192170000,9.42E-16,1,15,1.8188569
593,chr3:170610000-172470000,-2.36E-15,1,19,1.922530868
594,chr3:57080000-58280000,-2.51E-15,1,13,2.003542472
595,chr3:19070000-20230000,2.51E-15,1,13,2.126332403
596,chr3:154040000-155450000,-3.45E-15,1,15,2.373310896
597,chr3:151640000-152670000,1.57E-16,1,11,1.887364215
598,chr3:55440000-56340000,-3.30E-15,1,10,1.657288544
599,chr3:50400000-51960000,9.42E-16,1,16,2.125728966
600,chr3:132430000-133380000,-6.28E-16,1,10,1.852413554
601,chr3:1050000-2090000,1.57E-15,1,11,1.778944504
602,chr3:16300000-17290000,-3.14E-15,1,10,1.955636538
603,chr3:100020000-101390000,0,1,14,1.767045928
604,chr3:134300000-135640000,2.04E-15,1,14,2.237103223
605,chr3:51980000-53290000,-4.71E-16,1,14,1.939865244
606,chr3:171560000-172410000,1.26E-15,1,10,1.733243005
607,chr3:42930000-44330000,1.26E-15,1,15,1.860340713
608,chr3:66980000-67910000,-1.88E-15,1,11,1.828393943
609,chr3:191130000-192170000,2.83E-15,1,11,1.755234467
610,chr3:139130000-140630000,3.77E-15,1,16,1.645703611
611,chr3:174620000-175670000,1.88E-15,1,11,1.835805141
612,chr3:121220000-122420000,1.10E-15,1,13,2.019129069
613,chr3:137890000-139100000,-3.14E-16,1,13,1.704302813
614,chr3:158540000-159520000,4.40E-15,1,11,2.026259716
615,chr3:40360000-41920000,3.14E-16,1,17,1.979575278
616,chr3:4350000-5240000,-9.42E-16,1,10,1.645220668
617,chr3:70570000-71720000,-9.42E-16,1,13,1.79375387
618,chr3:187430000-188760000,2.67E-15,1,14,1.947177008
619,chr3:154040000-155050000,-6.28E-16,1,11,2.359633893
620,chr3:182550000-183580000,-2.04E-15,1,11,2.216428995
621,chr3:28830000-29990000,-1.88E-15,1,12,1.673761423
622,chr3:58600000-59880000,-4.40E-15,1,13,1.959953525
623,chr3:152710000-153740000,-3.14E-15,1,11,2.198825597
624,chr3:81510000-82570000,2.36E-15,1,11,1.852592741
625,chr3:192210000-193290000,-1.88E-15,1,11,1.770854601
626,chr3:87300000-88230000,-6.28E-16,1,10,1.636892727
627,chr3:130750000-131940000,-6.28E-16,1,13,1.921566892
628,chr3:71890000-72890000,-6.28E-16,1,11,1.656090269
629,chr3:88250000-89170000,-9.42E-16,1,10,1.646775723
630,chr3:5260000-6900000,-2.51E-15,1,17,2.045771819
631,chr3:23010000-23990000,1.57E-16,1,10,1.581078279
632,chr3:96580000-97440000,3.14E-16,1,10,1.780412457
633,chr3:136790000-137690000,4.40E-15,1,10,1.920063285
634,chr3:181400000-182400000,1.88E-15,1,10,1.833912231
635,chr3:116480000-117440000,-4.71E-16,1,11,1.984217605
636,chr3:3240000-4320000,-3.14E-16,1,12,1.885659516
637,chr3:123350000-124270000,-1.73E-15,1,10,1.659839572
638,chr3:160280000-161160000,-4.24E-15,1,10,1.699498828
639,chr3:139650000-140610000,4.08E-15,1,11,1.778878811
640,chr3:179470000-180320000,9.42E-16,1,10,1.756570963
641,chr3:105370000-106340000,-4.71E-16,1,11,2.085125384
642,chr3:126360000-127260000,1.57E-16,1,10,2.275961797
643,chr3:135770000-136740000,1.26E-15,1,11,1.92728768
644,chr4:44730000-46690000,-1.73E-15,1,20,1.74751822
645,chr4:18680000-20250000,3.14E-16,1,17,1.777961437
646,chr4:171890000-173080000,-1.26E-15,1,13,2.029668195
647,chr4:187210000-190910000,3.14E-16,1,38,2.179682461
648,chr4:4380000-5950000,2.67E-15,1,17,1.939419384
649,chr4:120990000-122270000,-2.04E-15,1,14,1.836785243
650,chr4:171880000-172900000,-1.88E-15,1,11,1.941963606
651,chr4:115970000-117080000,-3.14E-16,1,12,1.823678112
652,chr4:25840000-27040000,1.57E-15,1,13,1.612325417
653,chr4:123960000-125220000,-3.14E-16,1,14,2.192632856
654,chr4:148950000-150200000,-1.41E-15,1,13,1.716680526
655,chr4:162150000-163090000,0,1,10,1.87413247
656,chr4:104900000-106660000,1.73E-15,1,18,1.822930207
657,chr4:13630000-15210000,-1.26E-15,1,17,2.531480227
658,chr4:22930000-24430000,9.42E-16,1,16,1.857906853
659,chr4:90100000-91220000,-1.57E-15,1,12,1.80339088
660,chr4:24460000-25380000,2.83E-15,1,10,2.075006171
661,chr4:140490000-141830000,-1.10E-15,1,15,2.168073039
662,chr4:21780000-22760000,-2.83E-15,1,11,1.956904561
663,chr4:70510000-71420000,7.85E-16,1,10,1.813796804
664,chr4:74140000-75010000,-3.14E-16,1,10,1.911368589
665,chr4:52680000-55160000,1.88E-15,1,26,2.563724836
666,chr4:85980000-86980000,1.10E-15,1,11,1.812871857
667,chr4:122740000-123860000,1.26E-15,1,12,1.912191921
668,chr4:84570000-85460000,-2.04E-15,1,10,1.571368901
669,chr4:121000000-122030000,1.10E-15,1,11,1.628284102
670,chr4:78850000-79850000,2.83E-15,1,11,2.030254987
671,chr4:36350000-37410000,2.36E-15,1,12,1.856795104
672,chr4:125290000-126200000,0,1,10,1.747661839
673,chr4:129080000-130050000,6.28E-16,1,11,1.92125001
674,chr4:17510000-18610000,-3.14E-15,1,12,2.198580169
675,chr4:41940000-42890000,0,1,10,2.122147361
676,chr4:16280000-17470000,3.14E-16,1,13,2.143337714
677,chr4:156880000-157980000,7.85E-16,1,12,1.889057776
678,chr4:10560000-11470000,-3.30E-15,1,10,1.593376247
679,chr4:112980000-113890000,-6.28E-16,1,10,1.990400652
680,chr4:138920000-139840000,-2.20E-15,1,10,1.958826532
681,chr4:167080000-167930000,6.28E-16,1,10,1.840874438
682,chr4:77070000-78140000,-1.88E-15,1,12,1.664344749
683,chr4:152030000-153280000,-6.28E-16,1,13,1.770660522
684,chr4:53870000-55130000,2.20E-15,1,14,2.078199385
685,chr4:145070000-146000000,2.04E-15,1,10,1.965010674
686,chr4:53870000-54770000,-1.41E-15,1,10,1.90322018
687,chr4:7140000-8100000,4.71E-16,1,10,1.919826013
688,chr4:4990000-5840000,2.36E-15,1,10,1.488355107
689,chr5:2090000-4840000,2.98E-15,1,29,1.9244795
690,chr5:98430000-99740000,-1.26E-15,1,14,1.883536329
691,chr5:165010000-166540000,6.28E-16,1,16,2.348719632
692,chr5:116760000-118180000,6.28E-16,1,15,2.247075885
693,chr5:147300000-148560000,1.57E-16,1,13,1.801986092
694,chr5:122990000-125020000,-4.71E-15,1,22,2.301976504
695,chr5:116870000-118180000,3.77E-15,1,14,2.07246754
696,chr5:121780000-122710000,-7.85E-16,1,11,1.672075761
697,chr5:72870000-73980000,7.85E-16,1,12,2.015852218
698,chr5:121510000-122740000,-6.28E-16,1,13,1.747766919
699,chr5:15070000-16440000,3.14E-16,1,15,2.045377003
700,chr5:147230000-148660000,-1.73E-15,1,15,1.831207635
701,chr5:120140000-121280000,0,1,12,1.728764643
702,chr5:158640000-159810000,3.14E-15,1,13,2.047645358
703,chr5:141030000-142080000,0,1,11,1.627270759
704,chr5:121780000-122970000,-3.14E-16,1,13,1.963746223
705,chr5:157430000-158570000,-4.40E-15,1,12,1.998352506
706,chr5:125670000-126840000,9.42E-16,1,13,1.97503984
707,chr5:39570000-40750000,3.14E-16,1,13,1.692591859
708,chr5:143580000-145010000,-1.26E-15,1,16,1.82739017
709,chr5:149820000-151150000,1.88E-15,1,14,2.039010811
710,chr5:155320000-156560000,-5.18E-15,1,13,1.730253582
711,chr5:112960000-114410000,3.14E-16,1,16,1.839342283
712,chr5:96530000-98170000,3.14E-16,1,17,2.271818346
713,chr5:13960000-15020000,1.26E-15,1,12,1.796378697
714,chr5:5430000-6750000,1.26E-15,1,14,2.124945462
715,chr5:101900000-102840000,1.57E-15,1,10,1.725587399
716,chr5:173810000-174870000,1.41E-15,1,11,1.697335176
717,chr5:151900000-153340000,3.30E-15,1,15,1.745496809
718,chr5:55530000-56570000,6.28E-16,1,11,2.078974551
719,chr5:129240000-130460000,-1.73E-15,1,13,1.935226293
720,chr5:143580000-144750000,6.28E-16,1,13,1.608131498
721,chr5:94950000-96020000,1.73E-15,1,12,1.53592789
722,chr5:142290000-143360000,9.42E-16,1,12,2.012426497
723,chr5:87030000-87980000,-3.77E-15,1,10,1.857316774
724,chr5:153350000-154330000,-9.42E-16,1,11,2.035953242
725,chr5:56590000-57760000,-5.34E-15,1,13,1.857774765
726,chr5:161520000-162850000,-1.57E-15,1,14,2.182444534
727,chr5:125930000-126830000,-1.26E-15,1,10,1.707578646
728,chr5:171870000-172760000,1.26E-15,1,10,1.864942059
729,chr5:177670000-178930000,-1.26E-15,1,14,1.831722904
730,chr5:52440000-53530000,-5.50E-15,1,12,1.706264036
731,chr5:107780000-108820000,1.57E-15,1,12,2.075530551
732,chr5:15090000-16050000,-4.71E-16,1,11,1.805483907
733,chr5:76140000-77580000,6.28E-16,1,15,2.19017884
734,chr5:159860000-161100000,2.83E-15,1,13,1.994996536
735,chr5:76370000-77580000,-3.14E-15,1,13,2.054552648
736,chr5:35030000-35950000,3.14E-16,1,10,1.572261522
737,chr5:162950000-163950000,-4.71E-15,1,11,1.908867306
738,chr5:81610000-82870000,7.85E-16,1,13,1.821569052
739,chr5:133340000-134240000,-1.57E-15,1,10,1.741903685
740,chr5:115430000-116330000,9.42E-16,1,10,1.926383256
741,chr5:6860000-7840000,2.51E-15,1,11,1.840597505
742,chr5:148710000-149760000,1.41E-15,1,11,1.597796236
743,chr5:88010000-89690000,-9.42E-16,1,17,2.270089081
744,chr5:123730000-124830000,4.71E-16,1,12,2.246285333
745,chr5:66520000-67550000,-3.14E-15,1,11,1.720019259
746,chr5:168080000-169000000,-1.57E-15,1,10,1.580180532
747,chr6:117630000-119170000,-1.26E-15,1,16,2.290401801
748,chr6:53940000-55060000,3.77E-15,1,12,1.952820095
749,chr6:47800000-49370000,1.26E-15,1,16,2.246149665
750,chr6:20180000-21590000,5.97E-15,1,15,2.019322147
751,chr6:142790000-143780000,-2.83E-15,1,11,1.742736114
752,chr6:33560000-35230000,-3.14E-16,1,18,1.927477167
753,chr6:33430000-35240000,-1.73E-15,1,19,1.91277849
754,chr6:136910000-138360000,-3.14E-16,1,15,2.372657944
755,chr6:56200000-57200000,2.20E-15,1,10,2.094673181
756,chr6:148840000-149860000,2.67E-15,1,11,1.899808291
757,chr6:124070000-125170000,3.93E-15,1,12,1.854306581
758,chr6:140330000-141950000,1.57E-15,1,17,1.787458269
759,chr6:100300000-101270000,-1.57E-15,1,10,2.021945933
760,chr6:38850000-41010000,2.36E-15,1,23,2.642343763
761,chr6:150130000-151700000,-1.26E-15,1,16,2.038512768
762,chr6:13830000-15640000,3.14E-15,1,19,2.336038185
763,chr6:53810000-55080000,1.10E-15,1,13,1.919583933
764,chr6:8950000-10440000,-1.57E-15,1,16,1.909610904
765,chr6:18590000-20060000,-1.57E-15,1,16,1.979889002
766,chr6:158580000-159560000,9.42E-16,1,11,1.649702727
767,chr6:137270000-138350000,1.41E-15,1,12,1.929703193
768,chr6:87770000-89660000,3.45E-15,1,20,2.358326067
769,chr6:96940000-97860000,3.14E-16,1,10,1.684908086
770,chr6:133240000-134220000,1.88E-15,1,11,1.917050938
771,chr6:153330000-154400000,-3.14E-15,1,11,1.811725674
772,chr6:74440000-75930000,-1.88E-15,1,16,1.760979596
773,chr6:5110000-6580000,1.57E-15,1,15,2.053186122
774,chr6:50760000-51910000,3.45E-15,1,13,1.841475314
775,chr6:86410000-87690000,9.42E-16,1,13,1.630926515
776,chr6:126310000-127470000,9.42E-16,1,12,2.148077636
777,chr6:55130000-56150000,3.14E-16,1,11,1.786526597
778,chr6:23010000-24260000,1.41E-15,1,13,1.904483067
779,chr6:14160000-15630000,-3.14E-16,1,16,2.447527369
780,chr6:84980000-86030000,-1.88E-15,1,12,2.028973396
781,chr6:25150000-26010000,1.41E-15,1,10,1.815441295
782,chr6:37280000-38740000,1.26E-15,1,16,2.273214814
783,chr6:88520000-89630000,3.14E-16,1,12,2.057600406
784,chr6:144860000-146040000,-1.10E-15,1,13,1.638946456
785,chr6:150190000-151180000,-1.26E-15,1,11,1.651457272
786,chr6:5410000-6580000,6.28E-16,1,12,2.307962114
787,chr6:75060000-75920000,7.85E-16,1,10,1.735414332
788,chr6:44420000-45910000,-1.57E-15,1,16,2.064043527
789,chr6:151820000-152710000,2.04E-15,1,10,1.821414201
790,chr6:11580000-12620000,1.41E-15,1,12,2.137775333
791,chr6:108280000-109410000,9.42E-16,1,13,1.966052124
792,chr6:1560000-2720000,7.85E-16,1,13,1.66371922
793,chr6:30410000-31450000,1.57E-15,1,11,2.050887435
794,chr6:109810000-110760000,-1.10E-15,1,10,1.872520105
795,chr6:34130000-35220000,-9.42E-16,1,12,2.026335077
796,chr6:21600000-22890000,-6.28E-16,1,13,2.101734177
797,chr6:105870000-106760000,-7.85E-16,1,10,1.778963002
798,chr6:20550000-21580000,1.26E-15,1,11,1.867729243
799,chr7:51460000-54740000,-5.02E-15,1,34,2.129842477
800,chr7:152590000-154260000,-2.51E-15,1,18,1.834479556
801,chr7:13400000-14600000,-7.85E-16,1,12,1.905536371
802,chr7:31170000-32510000,-3.14E-15,1,15,1.67540314
803,chr7:149500000-150740000,-9.42E-16,1,13,1.567146003
804,chr7:103070000-104500000,-6.28E-16,1,15,1.72207433
805,chr7:23580000-24780000,-3.45E-15,1,13,1.937926702
806,chr7:144730000-145820000,-2.67E-15,1,12,1.872822329
807,chr7:154640000-155570000,0,1,10,1.814065932
808,chr7:36430000-37920000,-6.28E-16,1,16,1.935678714
809,chr7:121710000-123060000,-1.88E-15,1,14,1.930340961
810,chr7:140200000-141490000,-4.08E-15,1,13,1.790238092
811,chr7:112150000-113070000,3.30E-15,1,10,1.939834731
812,chr7:140360000-141480000,-1.57E-15,1,12,1.879436615
813,chr7:132290000-134060000,2.36E-15,1,19,1.837238342
814,chr7:3240000-4610000,-5.65E-15,1,15,1.759011826
815,chr7:83570000-84640000,-1.57E-16,1,12,1.67367019
816,chr7:77680000-78840000,7.85E-16,1,13,1.763999572
817,chr7:89770000-90690000,-1.26E-15,1,10,1.81653814
818,chr7:20800000-22110000,1.88E-15,1,14,2.054978879
819,chr7:120620000-121660000,-4.55E-15,1,11,1.712567549
820,chr7:157230000-158350000,-3.61E-15,1,12,1.757296581
821,chr7:94050000-95330000,1.57E-15,1,14,1.737345159
822,chr7:11430000-12430000,0,1,11,1.542762431
823,chr7:42930000-43910000,1.88E-15,1,11,1.814058484
824,chr7:15270000-16110000,-6.28E-16,1,10,1.53557874
825,chr7:155580000-156640000,1.57E-15,1,12,2.103228445
826,chr7:132380000-133740000,-2.67E-15,1,15,1.884036831
827,chr7:23770000-24750000,3.14E-16,1,11,2.082311339
828,chr7:117870000-118850000,2.04E-15,1,11,1.659814271
829,chr7:137280000-138550000,-1.10E-15,1,14,2.232354909
830,chr7:47290000-48190000,3.14E-16,1,10,1.878340792
831,chr7:45920000-47220000,2.04E-15,1,14,2.042339819
832,chr7:19740000-20650000,2.04E-15,1,10,1.672445712
833,chr7:95530000-96680000,-2.51E-15,1,12,2.100808979
834,chr7:21200000-22110000,-1.88E-15,1,10,1.886263644
835,chr7:128030000-129690000,1.88E-15,1,17,1.691098338
836,chr7:131350000-132280000,-3.14E-16,1,10,1.788151472
837,chr7:86890000-87840000,-4.71E-16,1,11,1.973454021
838,chr7:44010000-45180000,-1.26E-15,1,12,1.767177644
839,chr7:1580000-2430000,-1.57E-15,1,10,2.137972579
840,chr7:157220000-159120000,1.88E-15,1,20,2.018645675
841,chr7:40830000-41760000,-3.61E-15,1,10,1.933190907
842,chr7:66840000-68630000,5.50E-15,1,19,1.972627351
843,chr7:41990000-42880000,1.57E-16,1,10,1.556647214
844,chr8:83160000-85520000,4.71E-16,1,25,1.990388555
845,chr8:58300000-59350000,-1.41E-15,1,11,1.568539399
846,chr8:93050000-94380000,-1.73E-15,1,14,1.864517421
847,chr8:53620000-55090000,0,1,15,2.168956683
848,chr8:79350000-80450000,1.73E-15,1,12,1.913852925
849,chr8:41390000-42800000,7.85E-16,1,15,2.134514984
850,chr8:125510000-126720000,-2.04E-15,1,13,1.863206918
851,chr8:21780000-23300000,1.26E-15,1,16,2.332238322
852,chr8:58300000-59560000,-2.20E-15,1,13,1.954807582
853,chr8:20260000-21760000,2.20E-15,1,16,1.768129697
854,chr8:90710000-91960000,0,1,13,2.351552721
855,chr8:128090000-129390000,-6.28E-16,1,14,2.063908666
856,chr8:139740000-141420000,4.71E-16,1,18,2.05456744
857,chr8:118330000-120100000,-1.26E-15,1,18,2.498733928
858,chr8:4900000-5960000,2.51E-15,1,11,1.805820466
859,chr8:114450000-115500000,-2.04E-15,1,11,1.848576998
860,chr8:122210000-123650000,2.04E-15,1,15,1.830246049
861,chr8:59610000-60930000,-1.57E-15,1,14,1.823133043
862,chr8:61320000-62530000,5.65E-15,1,13,1.882499851
863,chr8:40090000-41260000,-1.10E-15,1,13,1.925147088
864,chr8:20260000-21620000,1.26E-15,1,15,1.810164535
865,chr8:53630000-54750000,0,1,12,1.800134979
866,chr8:46840000-47770000,-4.71E-16,1,10,1.772966373
867,chr8:65400000-66490000,0,1,11,1.633075383
868,chr8:20870000-21750000,1.57E-16,1,10,1.646886561
869,chr8:62650000-64030000,1.57E-15,1,15,1.790533881
870,chr8:76260000-77190000,-4.71E-16,1,10,1.902531277
871,chr8:131970000-132880000,-1.57E-15,1,10,1.56897049
872,chr8:18750000-20040000,1.57E-16,1,14,1.812975652
873,chr8:70560000-71590000,-6.28E-16,1,11,1.736987464
874,chr8:24940000-26200000,-2.51E-15,1,13,2.137879176
875,chr8:22070000-23300000,1.26E-15,1,13,2.254147356
876,chr8:34970000-36060000,-1.88E-15,1,12,1.766775839
877,chr8:126870000-127790000,6.28E-16,1,10,1.719909989
878,chr8:69450000-70530000,-2.83E-15,1,12,1.967320098
879,chr8:37620000-38630000,1.88E-15,1,11,1.74895306
880,chr8:64260000-65300000,1.10E-15,1,11,1.578593555
881,chr8:106890000-107890000,1.73E-15,1,11,2.056961733
882,chr8:91010000-91980000,4.71E-15,1,10,1.813179626
883,chr8:127830000-128740000,9.42E-16,1,10,2.002938021
884,chr8:134480000-135900000,6.28E-16,1,15,2.123809384
885,chr8:127830000-129390000,-3.14E-16,1,16,2.028356997
886,chr8:120850000-121980000,2.51E-15,1,12,1.712043376
887,chr8:71660000-72700000,1.10E-15,1,11,1.656249237
888,chr8:24950000-25960000,-2.51E-15,1,11,1.877066547
889,chr8:97340000-98560000,2.04E-15,1,13,1.79234856
890,chr8:108860000-109740000,-1.10E-15,1,10,1.880470903
891,chr8:77270000-78310000,-2.67E-15,1,12,1.740592516
892,chr8:22080000-22910000,4.71E-16,1,10,1.961273206
